,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6
0,199066401,1/30/2017 20:03,0,Congestion ,111,2460,0.7,5,27.0,31.0,29.0
1,199066401,1/30/2017 20:04,0,Congestion ,111,2460,0.7,5,27.0,31.0,29.0
2,199066401,1/30/2017 20:05,0,Congestion ,111,2460,0.6,5,27.0,31.0,29.0
3,199066401,1/30/2017 20:06,0,Congestion ,111,2460,0.7,5,27.0,31.0,29.0
4,199066401,1/30/2017 20:07,0,Congestion ,111,2340,0.7,5,27.0,31.0,29.0
5,199066401,1/30/2017 20:08,0,Congestion ,111,2340,0.7,5,27.0,31.0,29.0
6,199066401,1/30/2017 20:09,0,Congestion ,113,2340,0.7,5,27.0,31.0,29.0
7,199066401,1/30/2017 20:10,0,Congestion ,113,2280,0.7,5,27.0,31.0,29.0
8,199066401,1/30/2017 20:11,0,Congestion ,113,2280,0.7,5,27.0,31.0,29.0
9,199066401,1/30/2017 20:12,0,Congestion ,113,2220,0.7,5,27.0,31.0,29.0
10,199066401,1/30/2017 20:13,0,Congestion ,113,2160,0.7,4,27.0,31.0,29.0
11,199066401,1/30/2017 20:14,0,Congestion ,113,2220,0.7,5,27.0,31.0,29.0
12,199066401,1/30/2017 20:15,0,Congestion ,113,2220,0.7,5,27.0,31.0,28.0
13,199066401,1/30/2017 20:16,0,Congestion ,113,2220,0.7,5,27.0,31.0,28.0
14,199066401,1/30/2017 20:17,0,Congestion ,113,2220,0.7,5,27.0,31.0,28.0
15,199066401,1/30/2017 20:18,0,Congestion ,113,2220,0.7,4,27.0,31.0,28.0
16,199066401,1/30/2017 20:19,0,Congestion ,111,2220,0.7,5,27.0,31.0,29.0
17,199066401,1/30/2017 20:20,0,Congestion ,111,2220,0.7,5,27.0,31.0,29.0
18,199066401,1/30/2017 20:21,0,Congestion ,111,2160,0.7,4,27.0,31.0,29.0
19,199066401,1/30/2017 20:22,0,Congestion ,111,2160,0.7,5,27.0,31.0,29.0
20,199066401,1/30/2017 20:23,0,Congestion ,111,2160,0.7,5,27.0,31.0,29.0
21,199066401,1/30/2017 20:24,0,Congestion ,111,2160,0.7,5,27.0,31.0,29.0
22,199066401,1/30/2017 20:25,0,Congestion ,111,2160,0.7,5,27.0,31.0,29.0
23,199066401,1/30/2017 20:26,0,Congestion ,111,2100,0.7,5,27.0,31.0,29.0
24,199066401,1/30/2017 20:27,0,Congestion ,111,2100,0.7,5,27.0,31.0,29.0
