,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6
0,199005402,1/27/2017 15:29,0,Congestion ,93,4680,0.2,14,37.0,37.0,37.0
1,199005402,1/27/2017 15:30,0,Congestion ,92,4740,0.2,14,37.0,37.0,38.0
2,199005402,1/27/2017 15:31,0,Congestion ,92,4680,0.2,14,37.0,37.0,38.0
3,199005402,1/27/2017 15:32,0,Congestion ,92,4800,0.2,14,37.0,37.0,38.0
4,199005402,1/27/2017 15:33,0,Congestion ,92,4800,0.2,14,37.0,37.0,38.0
5,199005402,1/27/2017 15:34,0,Congestion ,92,4920,0.2,15,37.0,37.0,38.0
6,199005402,1/27/2017 15:35,0,Congestion ,92,4980,0.2,15,37.0,37.0,38.0
7,199005402,1/27/2017 15:36,1,Congestion ,92,4980,0.2,15,37.0,37.0,38.0
8,199005402,1/27/2017 15:37,1,Congestion ,90,5100,0.2,16,38.0,37.0,38.0
9,199005402,1/27/2017 15:38,1,Congestion ,90,5100,0.2,16,38.0,37.0,38.0
10,199005402,1/27/2017 15:39,1,Congestion ,89,5160,0.2,16,38.0,36.0,38.0
11,199005402,1/27/2017 15:40,1,Congestion ,89,5220,0.2,16,38.0,36.0,39.0
12,199005402,1/27/2017 15:41,1,Congestion ,87,5280,0.2,17,39.0,36.0,39.0
13,199005402,1/27/2017 15:42,1,Congestion ,84,5100,0.2,18,41.0,37.0,40.0
14,199005402,1/27/2017 15:43,1,Congestion ,82,4980,0.2,19,42.0,37.0,39.0
15,199005402,1/27/2017 15:44,1,Congestion ,80,5040,0.2,20,43.0,37.0,39.0
16,199005402,1/27/2017 15:45,1,Congestion ,77,5040,0.2,21,44.0,37.0,41.0
17,199005402,1/27/2017 15:46,1,Congestion ,76,4920,0.2,21,45.0,36.0,40.0
18,199005402,1/27/2017 15:47,1,Congestion ,76,4800,0.2,21,45.0,36.0,40.0
19,199005402,1/27/2017 15:48,1,Congestion ,74,4800,0.2,21,46.0,37.0,40.0
20,199005402,1/27/2017 15:49,1,Congestion ,74,4740,0.2,21,46.0,37.0,40.0
21,199005402,1/27/2017 15:50,1,Congestion ,71,4680,0.2,22,48.0,37.0,40.0
22,199005402,1/27/2017 15:51,1,Congestion ,69,4500,0.2,23,49.0,37.0,41.0
23,199005402,1/27/2017 15:52,1,Congestion ,68,4560,0.2,23,50.0,37.0,41.0
24,199005402,1/27/2017 15:53,1,Congestion ,66,4500,0.2,23,52.0,37.0,40.0
25,199005402,1/27/2017 15:54,1,Congestion ,68,4500,0.2,23,50.0,37.0,41.0
26,199005402,1/27/2017 15:55,1,Congestion ,68,4620,0.2,23,50.0,37.0,42.0
27,199005402,1/27/2017 15:56,1,Congestion ,68,4680,0.2,22,50.0,37.0,42.0
28,199005402,1/27/2017 15:57,1,Congestion ,68,4680,0.2,23,50.0,37.0,42.0
