,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6
0,199066201,1/28/2017 5:45,0,Vehicle tyre change ,103,1200,1.3,4,118.0,132.0,125.0
1,199066201,1/28/2017 5:46,0,Vehicle tyre change ,103,1200,1.3,3,118.0,132.0,125.0
2,199066201,1/28/2017 5:47,0,Vehicle tyre change ,103,1200,1.3,3,118.0,132.0,125.0
3,199066201,1/28/2017 5:48,0,Vehicle tyre change ,103,1200,1.2,3,118.0,132.0,125.0
4,199066201,1/28/2017 5:49,0,Vehicle tyre change ,104,1200,1.2,3,117.0,131.0,124.0
5,199066201,1/28/2017 5:50,0,Vehicle tyre change ,104,1200,1.2,3,117.0,131.0,124.0
6,199066201,1/28/2017 5:51,0,Vehicle tyre change ,103,1260,1.2,3,118.0,132.0,122.0
7,199066201,1/28/2017 5:52,0,Vehicle tyre change ,104,1260,1.1,4,117.0,131.0,124.0
8,199066201,1/28/2017 5:53,0,Vehicle tyre change ,103,1260,1.1,4,118.0,132.0,122.0
9,199066201,1/28/2017 5:54,0,Vehicle tyre change ,103,1320,1.1,4,118.0,132.0,122.0
10,199066201,1/28/2017 5:55,0,Vehicle tyre change ,104,1320,1.1,4,117.0,131.0,121.0
11,199066201,1/28/2017 5:56,0,Vehicle tyre change ,104,1320,1.1,3,117.0,131.0,121.0
12,199066201,1/28/2017 5:57,0,Vehicle tyre change ,103,1260,1.1,3,118.0,132.0,122.0
13,199066201,1/28/2017 5:58,0,Vehicle tyre change ,104,1320,1.1,3,117.0,131.0,121.0
14,199066201,1/28/2017 5:59,0,Vehicle tyre change ,103,1320,1.1,3,118.0,132.0,122.0
15,199066201,1/28/2017 6:00,0,Vehicle tyre change ,103,1260,1.1,3,118.0,132.0,122.0
16,199066201,1/28/2017 6:01,0,Vehicle tyre change ,102,1260,1.1,3,119.0,133.0,123.0
17,199066201,1/28/2017 6:02,0,Vehicle tyre change ,102,1260,1.1,3,119.0,133.0,123.0
18,199066201,1/28/2017 6:03,0,Vehicle tyre change ,104,1260,1.1,3,117.0,131.0,121.0
19,199066201,1/28/2017 6:04,0,Vehicle tyre change ,104,1200,1.1,3,117.0,131.0,121.0
20,199066201,1/28/2017 6:05,0,Vehicle tyre change ,104,1200,1.1,3,117.0,131.0,121.0
21,199066201,1/28/2017 6:06,0,Vehicle tyre change ,104,1200,1.1,3,117.0,131.0,121.0
22,199066201,1/28/2017 6:07,0,Vehicle tyre change ,104,1200,1.1,3,117.0,131.0,121.0
23,199066201,1/28/2017 6:08,0,Vehicle tyre change ,104,1200,1.1,3,117.0,131.0,121.0
24,199066201,1/28/2017 6:09,0,Vehicle tyre change ,103,1260,1.1,3,118.0,132.0,122.0
25,199066201,1/28/2017 6:10,0,Vehicle tyre change ,103,1260,1.1,3,118.0,132.0,122.0
26,199066201,1/28/2017 6:11,0,Vehicle tyre change ,103,1260,1.1,3,118.0,132.0,122.0
27,199066201,1/28/2017 6:12,0,Vehicle tyre change ,104,1260,1.1,3,117.0,134.0,121.0
28,199066201,1/28/2017 6:13,0,Vehicle tyre change ,104,1260,1.1,3,117.0,134.0,121.0
29,199066201,1/28/2017 6:14,0,Vehicle tyre change ,104,1260,1.1,3,117.0,134.0,121.0
30,199066201,1/28/2017 6:15,0,Vehicle tyre change ,103,1260,1.1,3,118.0,132.0,122.0
31,199066201,1/28/2017 6:16,0,Vehicle tyre change ,103,1320,1.1,3,118.0,132.0,122.0
32,199066201,1/28/2017 6:17,0,Vehicle tyre change ,103,1320,1.1,3,118.0,132.0,122.0
33,199066201,1/28/2017 6:18,0,Vehicle tyre change ,103,1380,1.1,3,118.0,132.0,122.0
34,199066201,1/28/2017 6:19,0,Vehicle tyre change ,103,1380,1.1,3,118.0,132.0,122.0
35,199066201,1/28/2017 6:20,0,Vehicle tyre change ,102,1440,1.1,4,119.0,133.0,119.0
36,199066201,1/28/2017 6:21,0,Vehicle tyre change ,102,1440,1.1,4,119.0,133.0,119.0
37,199066201,1/28/2017 6:22,0,Vehicle tyre change ,102,1500,1.1,4,119.0,133.0,119.0
38,199066201,1/28/2017 6:23,0,Vehicle tyre change ,102,1500,1.0,4,119.0,133.0,119.0
39,199066201,1/28/2017 6:24,0,Vehicle tyre change ,102,1500,1.0,4,119.0,133.0,119.0
40,199066201,1/28/2017 6:25,0,Vehicle tyre change ,104,1560,1.0,4,117.0,131.0,121.0
41,199066201,1/28/2017 6:26,0,Vehicle tyre change ,104,1560,1.0,4,117.0,131.0,121.0
42,199066201,1/28/2017 6:27,0,Vehicle tyre change ,104,1620,1.0,4,117.0,131.0,121.0
43,199066201,1/28/2017 6:28,0,Vehicle tyre change ,104,1620,1.0,4,117.0,131.0,121.0
