,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6
0,103048601,1/5/2017 9:02,0,Congestion ,97,5880,0.2,12,93.0,98.0,116.0
1,103048601,1/5/2017 9:03,0,Congestion ,97,5820,0.2,12,93.0,98.0,116.0
2,103048601,1/5/2017 9:04,0,Congestion ,97,5880,0.2,12,93.0,98.0,116.0
3,103048601,1/5/2017 9:05,0,Congestion ,97,5760,0.2,12,93.0,98.0,116.0
4,103048601,1/5/2017 9:06,0,Congestion ,97,5700,0.2,12,93.0,98.0,116.0
5,103048601,1/5/2017 9:07,0,Congestion ,98,5640,0.2,11,92.0,97.0,115.0
6,103048601,1/5/2017 9:08,0,Congestion ,98,5580,0.2,11,92.0,97.0,115.0
7,103048601,1/5/2017 9:09,0,Congestion ,98,5640,0.2,11,92.0,97.0,115.0
8,103048601,1/5/2017 9:10,0,Congestion ,98,5700,0.2,11,92.0,97.0,112.0
9,103048601,1/5/2017 9:11,0,Congestion ,97,5640,0.2,11,93.0,98.0,113.0
10,103048601,1/5/2017 9:12,0,Congestion ,98,5640,0.2,11,92.0,97.0,112.0
11,103048601,1/5/2017 9:13,0,Congestion ,98,5520,0.2,11,92.0,97.0,112.0
12,103048601,1/5/2017 9:14,0,Congestion ,98,5460,0.2,11,92.0,97.0,112.0
13,103048601,1/5/2017 9:15,0,Congestion ,97,5700,0.2,11,93.0,98.0,108.0
14,103048601,1/5/2017 9:16,0,Congestion ,97,5700,0.2,12,93.0,98.0,108.0
15,103048601,1/5/2017 9:17,0,Congestion ,97,5640,0.2,11,93.0,98.0,108.0
16,103048601,1/5/2017 9:18,0,Congestion ,97,5640,0.2,11,93.0,98.0,108.0
17,103048601,1/5/2017 9:19,0,Congestion ,97,5640,0.2,11,93.0,98.0,108.0
18,103048601,1/5/2017 9:20,0,Congestion ,97,5700,0.2,11,93.0,98.0,108.0
19,103048601,1/5/2017 9:21,0,Congestion ,98,5700,0.2,11,92.0,97.0,107.0
20,103048601,1/5/2017 9:22,0,Congestion ,97,5760,0.2,11,93.0,98.0,108.0
21,103048601,1/5/2017 9:23,0,Congestion ,97,6000,0.2,12,93.0,98.0,108.0
22,103048601,1/5/2017 9:24,0,Congestion ,97,6060,0.2,12,93.0,98.0,108.0
23,103048601,1/5/2017 9:25,0,Congestion ,97,6060,0.2,12,93.0,98.0,108.0
24,103048601,1/5/2017 9:26,0,Congestion ,97,6060,0.2,12,93.0,98.0,108.0
25,103048601,1/5/2017 9:27,0,Congestion ,97,6120,0.2,12,93.0,98.0,108.0
26,103048601,1/5/2017 9:28,0,Congestion ,98,5940,0.2,12,92.0,97.0,107.0
27,103048601,1/5/2017 9:29,0,Congestion ,98,5760,0.2,11,92.0,97.0,107.0
28,103048601,1/5/2017 9:30,0,Congestion ,98,5760,0.2,11,92.0,97.0,107.0
29,103048601,1/5/2017 9:31,0,Congestion ,98,5700,0.2,11,92.0,97.0,107.0
30,103048601,1/5/2017 9:32,0,Congestion ,98,5700,0.2,11,92.0,97.0,107.0
31,103048601,1/5/2017 9:33,0,Congestion ,98,5760,0.2,12,92.0,97.0,107.0
32,103048601,1/5/2017 9:34,0,Congestion ,98,5880,0.2,12,92.0,97.0,107.0
33,103048601,1/5/2017 9:35,0,Congestion ,98,5820,0.2,12,92.0,97.0,105.0
34,103048601,1/5/2017 9:36,0,Congestion ,100,5700,0.2,11,90.0,98.0,103.0
35,103048601,1/5/2017 9:37,0,Congestion ,100,5580,0.2,11,90.0,98.0,103.0
36,103048601,1/5/2017 9:38,0,Congestion ,100,5580,0.2,11,90.0,98.0,103.0
37,103048601,1/5/2017 9:39,0,Congestion ,100,5520,0.2,11,90.0,98.0,103.0
38,103048601,1/5/2017 9:40,0,Congestion ,100,5520,0.2,11,90.0,98.0,103.0
39,103048601,1/5/2017 9:41,0,Congestion ,100,5580,0.2,11,90.0,98.0,103.0
40,103048601,1/5/2017 9:42,0,Congestion ,100,5520,0.2,11,90.0,98.0,103.0
41,103048601,1/5/2017 9:43,0,Congestion ,100,5520,0.2,11,90.0,98.0,103.0
42,103048601,1/5/2017 9:44,0,Congestion ,100,5700,0.2,11,90.0,98.0,103.0
43,103048601,1/5/2017 9:45,0,Congestion ,98,5820,0.2,12,92.0,97.0,102.0
44,103048601,1/5/2017 9:46,0,Congestion ,98,5820,0.2,12,92.0,97.0,102.0
45,103048601,1/5/2017 9:47,0,Congestion ,100,5640,0.2,11,90.0,98.0,103.0
46,103048601,1/5/2017 9:48,0,Congestion ,98,5580,0.2,11,92.0,97.0,102.0
47,103048601,1/5/2017 9:49,0,Congestion ,98,5580,0.2,11,92.0,97.0,102.0
48,103048601,1/5/2017 9:50,0,Congestion ,98,5640,0.2,11,92.0,97.0,102.0
49,103048601,1/5/2017 9:51,0,Congestion ,98,5820,0.2,12,92.0,97.0,102.0
50,103048601,1/5/2017 9:52,0,Congestion ,98,5820,0.2,11,92.0,97.0,102.0
51,103048601,1/5/2017 9:53,0,Congestion ,98,5820,0.2,11,92.0,97.0,102.0
52,103048601,1/5/2017 9:54,0,Congestion ,98,5820,0.2,11,92.0,97.0,102.0
53,103048601,1/5/2017 9:55,0,Congestion ,100,5820,0.2,11,90.0,98.0,103.0
54,103048601,1/5/2017 9:56,0,Congestion ,100,5760,0.2,11,90.0,98.0,103.0
55,103048601,1/5/2017 9:57,0,Congestion ,100,5520,0.2,11,90.0,98.0,103.0
56,103048601,1/5/2017 9:58,0,Congestion ,100,5400,0.2,10,90.0,98.0,103.0
57,103048601,1/5/2017 9:59,0,Congestion ,100,5220,0.3,10,90.0,98.0,103.0
58,103048601,1/5/2017 10:00,0,Congestion ,100,5280,0.3,10,90.0,98.0,103.0
59,103048601,1/5/2017 10:01,0,Congestion ,100,5220,0.3,10,90.0,98.0,103.0
