,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6
0,125024001,1/6/2017 8:12,0,Congestion ,97,5880,0.3,11,51.0,51.0,54.0
1,125024001,1/6/2017 8:13,0,Congestion ,97,5760,0.3,11,51.0,51.0,54.0
2,125024001,1/6/2017 8:14,0,Congestion ,97,5700,0.3,11,51.0,51.0,54.0
3,125024001,1/6/2017 8:15,0,Congestion ,97,5760,0.3,11,51.0,51.0,52.0
4,125024001,1/6/2017 8:16,0,Congestion ,97,5760,0.3,11,51.0,51.0,52.0
5,125024001,1/6/2017 8:17,0,Congestion ,97,5760,0.3,11,51.0,51.0,52.0
6,125024001,1/6/2017 8:18,0,Congestion ,97,5640,0.3,11,51.0,51.0,52.0
7,125024001,1/6/2017 8:19,0,Congestion ,96,5760,0.3,11,51.0,51.0,53.0
8,125024001,1/6/2017 8:20,0,Congestion ,97,5820,0.3,11,51.0,51.0,52.0
9,125024001,1/6/2017 8:21,0,Congestion ,96,5880,0.3,11,51.0,51.0,53.0
10,125024001,1/6/2017 8:22,0,Congestion ,96,5700,0.3,10,51.0,51.0,53.0
11,125024001,1/6/2017 8:23,0,Congestion ,98,5700,0.3,10,50.0,50.0,53.0
12,125024001,1/6/2017 8:24,0,Congestion ,98,5580,0.3,10,50.0,50.0,53.0
13,125024001,1/6/2017 8:25,0,Congestion ,97,5580,0.3,10,51.0,51.0,52.0
14,125024001,1/6/2017 8:26,0,Congestion ,97,5700,0.3,10,51.0,51.0,52.0
15,125024001,1/6/2017 8:27,0,Congestion ,98,5640,0.3,10,50.0,50.0,53.0
16,125024001,1/6/2017 8:28,0,Congestion ,98,5700,0.3,10,50.0,50.0,53.0
17,125024001,1/6/2017 8:29,0,Congestion ,98,5760,0.2,10,50.0,50.0,53.0
18,125024001,1/6/2017 8:30,0,Congestion ,98,5760,0.2,10,50.0,50.0,52.0
19,125024001,1/6/2017 8:31,0,Congestion ,98,5820,0.2,10,50.0,50.0,52.0
