,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6
0,200045590,1/27/2017 13:41,0,Congestion ,93,3060,0.3,9,6.0,6.0,7.0
1,200045590,1/27/2017 13:42,0,Congestion ,93,3060,0.4,9,6.0,6.0,7.0
2,200045590,1/27/2017 13:43,0,Congestion ,93,3060,0.3,9,6.0,6.0,7.0
3,200045590,1/27/2017 13:44,0,Congestion ,93,3060,0.4,9,6.0,6.0,7.0
4,200045590,1/27/2017 13:45,0,Congestion ,93,3060,0.4,9,6.0,6.0,7.0
5,200045590,1/27/2017 13:46,0,Congestion ,92,3000,0.4,9,6.0,6.0,7.0
6,200045590,1/27/2017 13:47,0,Congestion ,92,2940,0.3,9,6.0,6.0,7.0
7,200045590,1/27/2017 13:48,0,Congestion ,92,2940,0.4,9,6.0,6.0,7.0
8,200045590,1/27/2017 13:49,0,Congestion ,92,2940,0.4,9,6.0,6.0,7.0
9,200045590,1/27/2017 13:50,0,Congestion ,92,2940,0.4,9,6.0,6.0,7.0
10,200045590,1/27/2017 13:51,0,Congestion ,92,2880,0.4,9,6.0,6.0,7.0
11,200045590,1/27/2017 13:52,0,Congestion ,92,2940,0.4,9,6.0,6.0,7.0
12,200045590,1/27/2017 13:53,0,Congestion ,92,2940,0.4,9,6.0,6.0,7.0
13,200045590,1/27/2017 13:54,0,Congestion ,92,2940,0.3,9,6.0,6.0,7.0
14,200045590,1/27/2017 13:55,0,Congestion ,92,2940,0.3,9,6.0,6.0,8.0
15,200045590,1/27/2017 13:56,0,Congestion ,92,2940,0.3,9,6.0,6.0,8.0
16,200045590,1/27/2017 13:57,0,Congestion ,92,3120,0.3,10,6.0,6.0,8.0
17,200045590,1/27/2017 13:58,0,Congestion ,92,3120,0.3,10,6.0,6.0,8.0
18,200045590,1/27/2017 13:59,0,Congestion ,90,3120,0.3,10,6.0,6.0,8.0
19,200045590,1/27/2017 14:00,0,Congestion ,90,3120,0.3,10,6.0,6.0,8.0
20,200045590,1/27/2017 14:01,0,Congestion ,90,3180,0.3,10,6.0,6.0,8.0
21,200045590,1/27/2017 14:02,0,Congestion ,90,3240,0.3,10,6.0,6.0,8.0
22,200045590,1/27/2017 14:03,0,Congestion ,90,3240,0.3,10,6.0,6.0,8.0
23,200045590,1/27/2017 14:04,0,Congestion ,92,3240,0.3,10,6.0,6.0,8.0
24,200045590,1/27/2017 14:05,0,Congestion ,89,3240,0.3,10,6.0,6.0,8.0
25,200045590,1/27/2017 14:06,0,Congestion ,89,3240,0.3,10,6.0,6.0,8.0
26,200045590,1/27/2017 14:07,0,Congestion ,90,3180,0.3,10,6.0,6.0,8.0
27,200045590,1/27/2017 14:08,0,Congestion ,90,3180,0.3,10,6.0,6.0,8.0
28,200045590,1/27/2017 14:09,0,Congestion ,92,3180,0.3,10,6.0,6.0,8.0
29,200045590,1/27/2017 14:11,0,Congestion ,92,3180,0.3,9,6.0,6.0,8.0
30,200045590,1/27/2017 14:11,0,Congestion ,93,3180,0.3,9,6.0,6.0,7.0
31,200045590,1/27/2017 14:12,0,Congestion ,93,3000,0.3,9,6.0,6.0,7.0
32,200045590,1/27/2017 14:13,0,Congestion ,95,3000,0.4,9,6.0,6.0,7.0
33,200045590,1/27/2017 14:14,0,Congestion ,95,3000,0.4,9,6.0,6.0,7.0
34,200045590,1/27/2017 14:15,0,Congestion ,95,3000,0.3,9,6.0,6.0,8.0
35,200045590,1/27/2017 14:16,0,Congestion ,95,3000,0.3,9,6.0,6.0,8.0
36,200045590,1/27/2017 14:17,0,Congestion ,95,2940,0.3,9,6.0,6.0,8.0
37,200045590,1/27/2017 14:18,0,Congestion ,95,2940,0.3,10,6.0,6.0,8.0
38,200045590,1/27/2017 14:19,0,Congestion ,95,2940,0.3,9,6.0,6.0,8.0
39,200045590,1/27/2017 14:20,0,Congestion ,95,2940,0.3,10,6.0,6.0,8.0
40,200045590,1/27/2017 14:21,0,Congestion ,93,3060,0.3,10,6.0,6.0,8.0
41,200045590,1/27/2017 14:22,0,Congestion ,93,3060,0.3,10,6.0,6.0,8.0
42,200045590,1/27/2017 14:23,0,Congestion ,93,3060,0.3,10,6.0,6.0,8.0
43,200045590,1/27/2017 14:24,0,Congestion ,92,3060,0.3,10,6.0,6.0,8.0
44,200045590,1/27/2017 14:25,0,Congestion ,92,3060,0.3,10,6.0,6.0,8.0
45,200045590,1/27/2017 14:26,0,Congestion ,92,3180,0.3,10,6.0,6.0,8.0
46,200045590,1/27/2017 14:27,0,Congestion ,92,3180,0.3,11,6.0,6.0,8.0
47,200045590,1/27/2017 14:28,0,Congestion ,92,3180,0.3,11,6.0,6.0,8.0
48,200045590,1/27/2017 14:29,0,Congestion ,92,3180,0.3,10,6.0,6.0,8.0
49,200045590,1/27/2017 14:30,0,Congestion ,92,3180,0.3,10,6.0,6.0,8.0
50,200045590,1/27/2017 14:31,0,Congestion ,92,3180,0.3,10,6.0,6.0,8.0
51,200045590,1/27/2017 14:32,0,Congestion ,92,3300,0.3,10,6.0,6.0,8.0
52,200045590,1/27/2017 14:33,0,Congestion ,92,3300,0.3,10,6.0,6.0,8.0
53,200045590,1/27/2017 14:34,0,Congestion ,92,3300,0.3,10,6.0,6.0,8.0
54,200045590,1/27/2017 14:35,0,Congestion ,90,3300,0.3,10,6.0,6.0,8.0
55,200045590,1/27/2017 14:36,0,Congestion ,90,3300,0.3,10,6.0,6.0,8.0
56,200045590,1/27/2017 14:37,0,Congestion ,90,3300,0.3,10,6.0,6.0,8.0
57,200045590,1/27/2017 14:38,0,Congestion ,90,3300,0.3,10,6.0,6.0,8.0
58,200045590,1/27/2017 14:39,0,Congestion ,90,3300,0.3,11,6.0,6.0,8.0
59,200045590,1/27/2017 14:40,0,Congestion ,90,3300,0.3,11,6.0,6.0,8.0
60,200045590,1/27/2017 14:41,0,Congestion ,89,3300,0.3,11,6.0,6.0,8.0
61,200045590,1/27/2017 14:42,0,Congestion ,89,3420,0.3,11,6.0,6.0,8.0
62,200045590,1/27/2017 14:43,0,Congestion ,89,3420,0.3,11,6.0,6.0,8.0
63,200045590,1/27/2017 14:44,0,Congestion ,89,3420,0.3,10,6.0,6.0,8.0
64,200045590,1/27/2017 14:45,0,Congestion ,89,3420,0.3,10,6.0,6.0,8.0
65,200045590,1/27/2017 14:47,0,Congestion ,89,3360,0.3,11,6.0,6.0,8.0
66,200045590,1/27/2017 14:48,0,Congestion ,89,3360,0.3,11,6.0,6.0,8.0
67,200045590,1/27/2017 14:49,0,Congestion ,89,3360,0.3,11,6.0,6.0,8.0
68,200045590,1/27/2017 14:50,0,Congestion ,89,3360,0.3,11,6.0,6.0,8.0
69,200045590,1/27/2017 14:51,0,Congestion ,89,3360,0.3,10,6.0,6.0,8.0
70,200045590,1/27/2017 14:52,0,Congestion ,87,3480,0.3,11,6.0,6.0,8.0
71,200045590,1/27/2017 14:53,0,Congestion ,85,3480,0.3,11,6.0,7.0,8.0
72,200045590,1/27/2017 14:54,0,Congestion ,87,3480,0.3,10,6.0,6.0,8.0
73,200045590,1/27/2017 14:55,0,Congestion ,87,3480,0.3,10,6.0,6.0,8.0
74,200045590,1/27/2017 14:56,0,Congestion ,87,3480,0.3,10,6.0,6.0,8.0
75,200045590,1/27/2017 14:57,0,Congestion ,87,3120,0.3,10,6.0,6.0,8.0
76,200045590,1/27/2017 14:58,0,Congestion ,87,3120,0.4,10,6.0,6.0,8.0
77,200045590,1/27/2017 14:59,0,Congestion ,89,3120,0.4,10,6.0,6.0,8.0
78,200045590,1/27/2017 15:00,0,Congestion ,89,3120,0.4,10,6.0,6.0,8.0
79,200045590,1/27/2017 15:01,0,Congestion ,89,3060,0.4,10,6.0,6.0,8.0
80,200045590,1/27/2017 15:02,0,Congestion ,89,3000,0.3,10,6.0,6.0,8.0
81,200045590,1/27/2017 15:03,0,Congestion ,89,3000,0.3,10,6.0,6.0,8.0
82,200045590,1/27/2017 15:04,0,Congestion ,89,3000,0.3,10,6.0,6.0,8.0
83,200045590,1/27/2017 15:05,0,Congestion ,90,3000,0.3,10,6.0,6.0,9.0
84,200045590,1/27/2017 15:06,0,Congestion ,92,3000,0.3,9,6.0,6.0,9.0
85,200045590,1/27/2017 15:07,0,Congestion ,92,3120,0.4,9,6.0,6.0,9.0
86,200045590,1/27/2017 15:08,0,Congestion ,92,3120,0.4,9,6.0,6.0,9.0
87,200045590,1/27/2017 15:09,0,Congestion ,92,3120,0.4,9,6.0,6.0,9.0
88,200045590,1/27/2017 15:11,0,Congestion ,92,3120,0.3,10,6.0,6.0,9.0
89,200045590,1/27/2017 15:11,0,Congestion ,92,3000,0.3,10,6.0,6.0,9.0
90,200045590,1/27/2017 15:12,0,Congestion ,92,3000,0.3,10,6.0,6.0,9.0
91,200045590,1/27/2017 15:13,0,Congestion ,92,3000,0.3,10,6.0,6.0,9.0
92,200045590,1/27/2017 15:14,0,Congestion ,92,3000,0.3,10,6.0,6.0,9.0
93,200045590,1/27/2017 15:15,0,Congestion ,92,3000,0.3,10,6.0,6.0,9.0
94,200045590,1/27/2017 15:16,0,Congestion ,90,3000,0.3,10,6.0,6.0,9.0
95,200045590,1/27/2017 15:17,0,Congestion ,90,3060,0.3,10,6.0,6.0,9.0
96,200045590,1/27/2017 15:18,0,Congestion ,90,3060,0.3,10,6.0,6.0,9.0
97,200045590,1/27/2017 15:19,1,Congestion ,87,3060,0.3,10,6.0,6.0,9.0
98,200045590,1/27/2017 15:20,1,Congestion ,87,3060,0.3,10,6.0,6.0,9.0
99,200045590,1/27/2017 15:21,1,Congestion ,82,3120,0.3,11,7.0,6.0,9.0
100,200045590,1/27/2017 15:22,1,Congestion ,82,3120,0.3,11,7.0,6.0,9.0
101,200045590,1/27/2017 15:23,1,Congestion ,80,3120,0.3,12,7.0,6.0,9.0
102,200045590,1/27/2017 15:24,1,Congestion ,79,3120,0.3,12,7.0,6.0,9.0
103,200045590,1/27/2017 15:25,1,Congestion ,74,3120,0.3,13,7.0,6.0,9.0
104,200045590,1/27/2017 15:26,1,Congestion ,72,3180,0.3,14,8.0,6.0,9.0
