,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6
0,199063901,1/1/2017 11:58,0,Congestion ,115,2040,0.6,4,14.0,17.0,14.0
1,199063901,1/1/2017 11:59,0,Congestion ,114,2040,0.5,4,14.0,17.0,14.0
2,199063901,1/1/2017 12:00,0,Congestion ,114,2100,0.5,4,14.0,17.0,14.0
3,199063901,1/1/2017 12:01,0,Congestion ,114,2100,0.5,4,14.0,17.0,14.0
4,199063901,1/1/2017 12:02,0,Congestion ,114,1980,0.6,4,14.0,17.0,14.0
5,199063901,1/1/2017 12:03,0,Congestion ,114,1980,0.6,4,14.0,17.0,14.0
6,199063901,1/1/2017 12:04,0,Congestion ,114,1980,0.6,4,14.0,17.0,14.0
7,199063901,1/1/2017 12:05,0,Congestion ,114,1980,0.6,4,14.0,17.0,14.0
8,199063901,1/1/2017 12:06,0,Congestion ,114,2040,0.6,4,14.0,17.0,14.0
9,199063901,1/1/2017 12:07,0,Congestion ,114,1980,0.6,4,14.0,17.0,14.0
10,199063901,1/1/2017 12:08,0,Congestion ,114,1980,0.6,4,14.0,17.0,14.0
11,199063901,1/1/2017 12:09,0,Congestion ,114,1980,0.6,4,14.0,17.0,14.0
12,199063901,1/1/2017 12:10,0,Congestion ,114,2040,0.5,4,14.0,17.0,14.0
13,199063901,1/1/2017 12:11,0,Congestion ,114,2040,0.5,4,14.0,17.0,14.0
14,199063901,1/1/2017 12:12,0,Congestion ,114,2100,0.5,4,14.0,17.0,14.0
15,199063901,1/1/2017 12:13,0,Congestion ,114,2040,0.5,4,14.0,17.0,14.0
16,199063901,1/1/2017 12:14,0,Congestion ,114,2040,0.5,4,14.0,17.0,14.0
17,199063901,1/1/2017 12:15,0,Congestion ,112,2100,0.5,4,15.0,17.0,14.0
18,199063901,1/1/2017 12:16,0,Congestion ,112,2100,0.5,4,15.0,17.0,14.0
19,199063901,1/1/2017 12:17,0,Congestion ,112,2160,0.5,4,15.0,17.0,14.0
20,199063901,1/1/2017 12:18,0,Congestion ,112,2220,0.5,5,15.0,17.0,14.0
21,199063901,1/1/2017 12:19,0,Congestion ,114,2100,0.5,5,14.0,17.0,14.0
22,199063901,1/1/2017 12:20,0,Congestion ,113,2280,0.5,5,15.0,17.0,15.0
23,199063901,1/1/2017 12:21,0,Congestion ,112,2280,0.5,5,15.0,17.0,14.0
24,199063901,1/1/2017 12:22,0,Congestion ,112,2220,0.5,5,15.0,17.0,14.0
25,199063901,1/1/2017 12:23,0,Congestion ,112,2280,0.5,5,15.0,17.0,14.0
26,199063901,1/1/2017 12:24,0,Congestion ,112,2280,0.5,5,15.0,17.0,14.0
27,199063901,1/1/2017 12:25,0,Congestion ,112,2340,0.5,5,15.0,17.0,14.0
28,199063901,1/1/2017 12:26,0,Congestion ,112,2400,0.5,5,15.0,17.0,14.0
29,199063901,1/1/2017 12:27,0,Congestion ,113,2340,0.5,5,15.0,17.0,14.0
30,199063901,1/1/2017 12:28,0,Congestion ,114,2340,0.5,5,14.0,17.0,14.0
31,199063901,1/1/2017 12:29,0,Congestion ,114,2160,0.5,5,14.0,17.0,14.0
32,199063901,1/1/2017 12:30,0,Congestion ,114,2220,0.6,5,14.0,17.0,14.0
33,199063901,1/1/2017 12:31,0,Congestion ,114,2160,0.6,5,14.0,17.0,14.0
34,199063901,1/1/2017 12:32,0,Congestion ,114,2280,0.5,5,14.0,17.0,14.0
35,199063901,1/1/2017 12:33,0,Congestion ,113,2340,0.5,5,15.0,17.0,15.0
36,199063901,1/1/2017 12:34,0,Congestion ,114,2340,0.5,5,14.0,17.0,14.0
37,199063901,1/1/2017 12:35,0,Congestion ,114,2340,0.5,5,14.0,17.0,14.0
38,199063901,1/1/2017 12:36,0,Congestion ,114,2340,0.5,5,14.0,17.0,14.0
39,199063901,1/1/2017 12:37,0,Congestion ,114,2400,0.5,5,14.0,17.0,14.0
40,199063901,1/1/2017 12:38,0,Congestion ,114,2400,0.5,5,14.0,17.0,14.0
41,199063901,1/1/2017 12:39,0,Congestion ,114,2400,0.5,5,14.0,17.0,14.0
42,199063901,1/1/2017 12:40,0,Congestion ,114,2460,0.5,5,14.0,17.0,14.0
43,199063901,1/1/2017 12:41,0,Congestion ,114,2460,0.5,5,14.0,17.0,14.0
44,199063901,1/1/2017 12:42,0,Congestion ,114,2460,0.5,5,14.0,17.0,14.0
45,199063901,1/1/2017 12:43,0,Congestion ,114,2460,0.5,5,14.0,17.0,14.0
46,199063901,1/1/2017 12:44,0,Congestion ,115,2460,0.5,5,14.0,17.0,14.0
47,199063901,1/1/2017 12:45,0,Congestion ,115,2400,0.5,5,14.0,17.0,14.0
48,199063901,1/1/2017 12:46,0,Congestion ,115,2400,0.5,5,14.0,17.0,14.0
49,199063901,1/1/2017 12:47,0,Congestion ,115,2400,0.5,5,14.0,17.0,14.0
50,199063901,1/1/2017 12:48,0,Congestion ,114,2460,0.5,5,14.0,17.0,14.0
51,199063901,1/1/2017 12:49,0,Congestion ,115,2340,0.5,5,14.0,17.0,14.0
52,199063901,1/1/2017 12:50,0,Congestion ,114,2280,0.5,5,14.0,17.0,14.0
53,199063901,1/1/2017 12:51,0,Congestion ,114,2340,0.5,5,14.0,17.0,14.0
54,199063901,1/1/2017 12:52,0,Congestion ,114,2340,0.5,5,14.0,17.0,14.0
55,199063901,1/1/2017 12:53,0,Congestion ,114,2280,0.5,5,14.0,17.0,14.0
56,199063901,1/1/2017 12:54,0,Congestion ,114,2280,0.5,5,14.0,17.0,14.0
57,199063901,1/1/2017 12:55,0,Congestion ,114,2460,0.5,5,14.0,17.0,14.0
58,199063901,1/1/2017 12:56,0,Congestion ,113,2460,0.5,5,15.0,17.0,14.0
59,199063901,1/1/2017 12:57,0,Congestion ,112,2520,0.5,5,15.0,17.0,14.0
60,199063901,1/1/2017 12:58,0,Congestion ,113,2460,0.5,5,15.0,17.0,14.0
61,199063901,1/1/2017 12:59,0,Congestion ,114,2460,0.5,5,14.0,17.0,14.0
62,199063901,1/1/2017 13:00,0,Congestion ,114,2400,0.5,5,14.0,17.0,14.0
63,199063901,1/1/2017 13:01,0,Congestion ,114,2280,0.5,5,14.0,17.0,14.0
64,199063901,1/1/2017 13:02,0,Congestion ,114,2340,0.5,5,14.0,17.0,14.0
65,199063901,1/1/2017 13:03,0,Congestion ,114,2340,0.5,5,14.0,17.0,14.0
66,199063901,1/1/2017 13:04,0,Congestion ,114,2280,0.5,5,14.0,17.0,14.0
67,199063901,1/1/2017 13:05,0,Congestion ,114,2220,0.5,5,14.0,17.0,14.0
68,199063901,1/1/2017 13:06,0,Congestion ,115,2280,0.5,5,14.0,17.0,14.0
69,199063901,1/1/2017 13:07,0,Congestion ,114,2280,0.5,5,14.0,17.0,14.0
70,199063901,1/1/2017 13:08,0,Congestion ,115,2160,0.5,4,14.0,17.0,14.0
71,199063901,1/1/2017 13:09,0,Congestion ,114,2160,0.5,4,14.0,17.0,14.0
72,199063901,1/1/2017 13:10,0,Congestion ,115,2100,0.5,4,14.0,17.0,14.0
73,199063901,1/1/2017 13:11,0,Congestion ,115,2100,0.6,4,14.0,17.0,14.0
74,199063901,1/1/2017 13:12,0,Congestion ,114,2160,0.5,4,14.0,17.0,14.0
75,199063901,1/1/2017 13:13,0,Congestion ,114,2220,0.5,4,14.0,17.0,14.0
76,199063901,1/1/2017 13:14,0,Congestion ,114,2220,0.5,4,14.0,17.0,14.0
77,199063901,1/1/2017 13:15,0,Congestion ,114,2220,0.5,4,14.0,17.0,14.0
78,199063901,1/1/2017 13:16,0,Congestion ,114,2280,0.5,4,14.0,17.0,14.0
79,199063901,1/1/2017 13:17,0,Congestion ,114,2280,0.5,4,14.0,17.0,14.0
80,199063901,1/1/2017 13:18,0,Congestion ,114,2280,0.5,4,14.0,17.0,14.0
81,199063901,1/1/2017 13:19,0,Congestion ,114,2220,0.5,5,14.0,17.0,14.0
82,199063901,1/1/2017 13:20,0,Congestion ,113,2280,0.5,5,15.0,17.0,14.0
83,199063901,1/1/2017 13:21,0,Congestion ,113,2280,0.5,5,15.0,17.0,14.0
84,199063901,1/1/2017 13:22,0,Congestion ,114,2220,0.5,5,14.0,17.0,14.0
85,199063901,1/1/2017 13:23,0,Congestion ,114,2220,0.5,5,14.0,17.0,14.0
86,199063901,1/1/2017 13:24,0,Congestion ,112,2220,0.5,5,15.0,17.0,14.0
