,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6
0,199131002,1/5/2017 9:12,0,Road traffic collision ,105,5280,0.2,10,34.0,37.0,35.0
1,199131002,1/5/2017 9:13,0,Road traffic collision ,105,5340,0.2,10,34.0,37.0,35.0
2,199131002,1/5/2017 9:14,0,Road traffic collision ,105,5400,0.2,10,34.0,37.0,35.0
3,199131002,1/5/2017 9:15,0,Road traffic collision ,105,5520,0.2,11,34.0,37.0,35.0
4,199131002,1/5/2017 9:16,0,Road traffic collision ,105,5580,0.2,10,34.0,37.0,35.0
5,199131002,1/5/2017 9:17,0,Road traffic collision ,105,5520,0.2,10,34.0,37.0,35.0
6,199131002,1/5/2017 9:18,0,Road traffic collision ,105,5520,0.2,10,34.0,37.0,35.0
7,199131002,1/5/2017 9:19,0,Road traffic collision ,105,5580,0.2,11,34.0,37.0,35.0
8,199131002,1/5/2017 9:20,0,Road traffic collision ,105,5580,0.2,11,34.0,37.0,35.0
9,199131002,1/5/2017 9:21,0,Road traffic collision ,103,5640,0.2,11,34.0,37.0,36.0
10,199131002,1/5/2017 9:22,0,Road traffic collision ,105,5640,0.2,11,34.0,37.0,35.0
11,199131002,1/5/2017 9:23,0,Road traffic collision ,105,5580,0.2,11,34.0,37.0,35.0
12,199131002,1/5/2017 9:24,0,Road traffic collision ,105,5580,0.2,11,34.0,37.0,35.0
13,199131002,1/5/2017 9:25,0,Road traffic collision ,105,5580,0.2,11,34.0,37.0,35.0
14,199131002,1/5/2017 9:26,0,Road traffic collision ,105,5580,0.2,11,34.0,37.0,35.0
15,199131002,1/5/2017 9:27,0,Road traffic collision ,105,5700,0.2,11,34.0,37.0,35.0
16,199131002,1/5/2017 9:28,0,Road traffic collision ,103,5760,0.2,11,34.0,37.0,36.0
17,199131002,1/5/2017 9:29,0,Road traffic collision ,103,5820,0.2,11,34.0,37.0,36.0
18,199131002,1/5/2017 9:30,0,Road traffic collision ,103,5760,0.2,11,34.0,37.0,36.0
19,199131002,1/5/2017 9:31,0,Road traffic collision ,103,5760,0.2,11,34.0,37.0,36.0
20,199131002,1/5/2017 9:32,0,Road traffic collision ,103,5760,0.2,11,34.0,37.0,36.0
21,199131002,1/5/2017 9:33,0,Road traffic collision ,103,5760,0.2,11,34.0,37.0,36.0
22,199131002,1/5/2017 9:34,0,Road traffic collision ,103,5700,0.2,11,34.0,37.0,36.0
23,199131002,1/5/2017 9:35,0,Road traffic collision ,103,5820,0.2,11,34.0,37.0,36.0
24,199131002,1/5/2017 9:36,0,Road traffic collision ,103,5820,0.2,11,34.0,37.0,36.0
25,199131002,1/5/2017 9:37,0,Road traffic collision ,103,5820,0.2,11,34.0,37.0,36.0
26,199131002,1/5/2017 9:38,0,Road traffic collision ,103,5940,0.2,12,34.0,37.0,36.0
27,199131002,1/5/2017 9:39,0,Road traffic collision ,103,5880,0.2,11,34.0,37.0,36.0
28,199131002,1/5/2017 9:40,0,Road traffic collision ,103,5820,0.2,11,34.0,37.0,36.0
29,199131002,1/5/2017 9:41,0,Road traffic collision ,105,5700,0.2,11,34.0,37.0,35.0
30,199131002,1/5/2017 9:42,0,Road traffic collision ,105,5640,0.2,11,34.0,37.0,35.0
31,199131002,1/5/2017 9:43,0,Road traffic collision ,105,5640,0.2,11,34.0,37.0,35.0
32,199131002,1/5/2017 9:44,0,Road traffic collision ,105,5640,0.2,11,34.0,37.0,35.0
33,199131002,1/5/2017 9:45,0,Road traffic collision ,105,5640,0.2,11,34.0,37.0,35.0
34,199131002,1/5/2017 9:46,0,Road traffic collision ,105,5460,0.2,11,34.0,37.0,35.0
35,199131002,1/5/2017 9:47,0,Road traffic collision ,105,5520,0.2,11,34.0,37.0,35.0
36,199131002,1/5/2017 9:48,0,Road traffic collision ,105,5460,0.2,11,34.0,37.0,35.0
37,199131002,1/5/2017 9:49,0,Road traffic collision ,105,5580,0.2,11,34.0,37.0,35.0
38,199131002,1/5/2017 9:50,0,Road traffic collision ,105,5640,0.2,11,34.0,37.0,35.0
39,199131002,1/5/2017 9:51,0,Road traffic collision ,105,5460,0.2,11,34.0,37.0,35.0
40,199131002,1/5/2017 9:52,0,Road traffic collision ,105,5520,0.2,11,34.0,37.0,35.0
41,199131002,1/5/2017 9:53,0,Road traffic collision ,105,5460,0.2,11,34.0,37.0,35.0
42,199131002,1/5/2017 9:54,0,Road traffic collision ,105,5580,0.2,11,34.0,37.0,35.0
43,199131002,1/5/2017 9:55,0,Road traffic collision ,105,5700,0.2,11,34.0,37.0,35.0
44,199131002,1/5/2017 9:56,0,Road traffic collision ,105,5700,0.2,11,34.0,37.0,35.0
45,199131002,1/5/2017 9:57,0,Road traffic collision ,106,5580,0.2,11,33.0,37.0,36.0
46,199131002,1/5/2017 9:58,0,Road traffic collision ,106,5580,0.2,10,33.0,37.0,36.0
47,199131002,1/5/2017 9:59,0,Road traffic collision ,106,5580,0.2,11,33.0,37.0,36.0
48,199131002,1/5/2017 10:00,0,Road traffic collision ,106,5580,0.2,10,33.0,37.0,36.0
49,199131002,1/5/2017 10:01,0,Road traffic collision ,106,5400,0.2,10,33.0,37.0,36.0
50,199131002,1/5/2017 10:02,0,Road traffic collision ,106,5340,0.3,10,33.0,37.0,36.0
51,199131002,1/5/2017 10:03,0,Road traffic collision ,106,5280,0.3,10,33.0,37.0,36.0
52,199131002,1/5/2017 10:04,0,Road traffic collision ,106,5220,0.3,10,33.0,37.0,36.0
