,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6
0,108033502,1/26/2017 10:25,0,Congestion ,101,3420,0.3,9,28.0,28.0,28.0
1,108033502,1/26/2017 10:26,0,Congestion ,101,3360,0.3,9,28.0,28.0,28.0
2,108033502,1/26/2017 10:27,0,Congestion ,101,3360,0.3,9,28.0,28.0,28.0
3,108033502,1/26/2017 10:28,0,Congestion ,101,3480,0.3,9,28.0,28.0,28.0
4,108033502,1/26/2017 10:29,0,Congestion ,101,3420,0.3,9,28.0,28.0,28.0
5,108033502,1/26/2017 10:30,0,Congestion ,101,3420,0.3,9,28.0,28.0,28.0
6,108033502,1/26/2017 10:31,0,Congestion ,101,3420,0.3,9,28.0,28.0,28.0
7,108033502,1/26/2017 10:32,0,Congestion ,101,3420,0.3,9,28.0,28.0,28.0
8,108033502,1/26/2017 10:33,0,Congestion ,103,3420,0.3,9,27.0,29.0,28.0
9,108033502,1/26/2017 10:34,0,Congestion ,103,3420,0.3,9,27.0,29.0,28.0
10,108033502,1/26/2017 10:35,0,Congestion ,103,3300,0.3,8,27.0,29.0,28.0
11,108033502,1/26/2017 10:36,0,Congestion ,101,3300,0.3,9,28.0,28.0,28.0
12,108033502,1/26/2017 10:37,0,Congestion ,101,3300,0.3,9,28.0,28.0,28.0
13,108033502,1/26/2017 10:38,0,Congestion ,101,3240,0.3,8,28.0,28.0,28.0
14,108033502,1/26/2017 10:39,0,Congestion ,100,3180,0.3,8,28.0,29.0,28.0
15,108033502,1/26/2017 10:40,0,Congestion ,100,3120,0.4,8,28.0,29.0,28.0
16,108033502,1/26/2017 10:41,0,Congestion ,100,3060,0.4,8,28.0,29.0,28.0
17,108033502,1/26/2017 10:42,0,Congestion ,98,3060,0.4,8,29.0,29.0,28.0
18,108033502,1/26/2017 10:43,0,Congestion ,97,3000,0.4,8,29.0,29.0,28.0
19,108033502,1/26/2017 10:44,1,Congestion ,93,3120,0.3,9,30.0,29.0,28.0
20,108033502,1/26/2017 10:45,1,Congestion ,93,3060,0.3,9,30.0,29.0,28.0
21,108033502,1/26/2017 10:46,1,Congestion ,92,2940,0.3,9,30.0,29.0,28.0
22,108033502,1/26/2017 10:47,1,Congestion ,92,2940,0.3,9,30.0,29.0,28.0
23,108033502,1/26/2017 10:48,1,Congestion ,90,3000,0.4,9,31.0,29.0,28.0
24,108033502,1/26/2017 10:49,1,Congestion ,90,2940,0.4,9,31.0,29.0,28.0
25,108033502,1/26/2017 10:50,1,Congestion ,89,2880,0.4,8,31.0,29.0,28.0
26,108033502,1/26/2017 10:51,1,Congestion ,89,3000,0.4,9,31.0,29.0,28.0
27,108033502,1/26/2017 10:52,1,Congestion ,87,3060,0.4,9,32.0,29.0,27.0
28,108033502,1/26/2017 10:53,1,Congestion ,85,3000,0.4,9,33.0,29.0,27.0
29,108033502,1/26/2017 10:54,1,Congestion ,84,3120,0.4,10,33.0,29.0,28.0
30,108033502,1/26/2017 10:55,1,Congestion ,80,3000,0.4,11,35.0,29.0,28.0
31,108033502,1/26/2017 10:56,1,Congestion ,74,2880,0.4,13,38.0,28.0,28.0
32,108033502,1/26/2017 10:57,1,Congestion ,71,2700,0.4,16,39.0,29.0,28.0
33,108033502,1/26/2017 10:58,1,Congestion ,68,2520,0.4,20,41.0,29.0,28.0
34,108033502,1/26/2017 10:59,1,Congestion ,61,2460,0.4,24,46.0,29.0,28.0
35,108033502,1/26/2017 11:00,1,Congestion ,56,2520,0.4,25,50.0,29.0,27.0
36,108033502,1/26/2017 11:01,1,Congestion ,51,2700,0.4,27,55.0,29.0,28.0
37,108033502,1/26/2017 11:02,1,Congestion ,48,2700,0.4,28,58.0,29.0,28.0
38,108033502,1/26/2017 11:03,1,Congestion ,42,2640,0.4,31,67.0,29.0,28.0
39,108033502,1/26/2017 11:04,1,Congestion ,34,2400,0.5,35,82.0,29.0,28.0
40,108033502,1/26/2017 11:05,1,Congestion ,31,2340,0.5,37,90.0,29.0,28.0
41,108033502,1/26/2017 11:06,1,Congestion ,27,2100,0.5,38,104.0,29.0,27.0
42,108033502,1/26/2017 11:07,1,Congestion ,27,2100,0.5,39,104.0,29.0,27.0
43,108033502,1/26/2017 11:09,1,Congestion ,32,2400,0.4,35,87.0,29.0,28.0
44,108033502,1/26/2017 11:10,1,Congestion ,39,2700,0.4,32,72.0,29.0,27.0
45,108033502,1/26/2017 11:11,1,Congestion ,45,2940,0.4,28,62.0,29.0,27.0
46,108033502,1/26/2017 11:12,1,Congestion ,50,3060,0.3,26,56.0,29.0,27.0
47,108033502,1/26/2017 11:13,1,Congestion ,53,3180,0.3,24,53.0,29.0,27.0
48,108033502,1/26/2017 11:14,1,Congestion ,58,3300,0.3,23,48.0,29.0,27.0
49,108033502,1/26/2017 11:15,1,Congestion ,61,3540,0.3,21,46.0,29.0,27.0
50,108033502,1/26/2017 11:16,1,Congestion ,66,3840,0.3,18,42.0,29.0,27.0
51,108033502,1/26/2017 11:17,1,Congestion ,71,4020,0.2,16,39.0,29.0,27.0
52,108033502,1/26/2017 11:18,1,Congestion ,72,4020,0.2,16,39.0,29.0,27.0
53,108033502,1/26/2017 11:19,1,Congestion ,76,4080,0.2,15,37.0,29.0,27.0
54,108033502,1/26/2017 11:20,1,Congestion ,79,4020,0.2,14,35.0,29.0,27.0
55,108033502,1/26/2017 11:21,1,Congestion ,82,4080,0.3,13,34.0,29.0,27.0
56,108033502,1/26/2017 11:22,1,Congestion ,84,3960,0.3,13,33.0,29.0,27.0
57,108033502,1/26/2017 11:23,1,Congestion ,85,3780,0.3,12,33.0,29.0,27.0
58,108033502,1/26/2017 11:24,1,Congestion ,87,3840,0.3,12,32.0,29.0,27.0
59,108033502,1/26/2017 11:25,1,Congestion ,89,3660,0.3,12,31.0,29.0,28.0
60,108033502,1/26/2017 11:26,1,Congestion ,89,3600,0.3,11,31.0,29.0,28.0
61,108033502,1/26/2017 11:27,1,Congestion ,90,3540,0.3,11,31.0,29.0,27.0
62,108033502,1/26/2017 11:28,1,Congestion ,90,3420,0.3,10,31.0,29.0,27.0
63,108033502,1/26/2017 11:29,1,Congestion ,92,3360,0.3,10,30.0,29.0,27.0
64,108033502,1/26/2017 11:30,1,Congestion ,93,3240,0.3,10,30.0,29.0,27.0
65,108033502,1/26/2017 11:31,1,Congestion ,95,3180,0.3,9,29.0,29.0,27.0
66,108033502,1/26/2017 11:32,1,Congestion ,95,3180,0.3,9,29.0,29.0,27.0
67,108033502,1/26/2017 11:33,0,Congestion ,95,3180,0.3,9,29.0,29.0,27.0
68,108033502,1/26/2017 11:34,0,Congestion ,97,3240,0.3,9,29.0,29.0,27.0
69,108033502,1/26/2017 11:35,0,Congestion ,97,3300,0.3,9,29.0,29.0,27.0
70,108033502,1/26/2017 11:36,0,Congestion ,98,3300,0.3,9,29.0,29.0,27.0
71,108033502,1/26/2017 11:37,0,Congestion ,98,3240,0.3,9,29.0,29.0,27.0
72,108033502,1/26/2017 11:38,0,Congestion ,100,3120,0.3,9,28.0,29.0,27.0
73,108033502,1/26/2017 11:39,0,Congestion ,100,3120,0.3,9,28.0,29.0,27.0
74,108033502,1/26/2017 11:40,0,Congestion ,101,3120,0.3,9,28.0,28.0,27.0
75,108033502,1/26/2017 11:41,0,Congestion ,101,3180,0.3,9,28.0,28.0,27.0
76,108033502,1/26/2017 11:42,0,Congestion ,101,3180,0.3,9,28.0,28.0,27.0
77,108033502,1/26/2017 11:43,0,Congestion ,103,3060,0.3,8,27.0,29.0,27.0
78,108033502,1/26/2017 11:44,0,Congestion ,103,3060,0.3,8,27.0,29.0,27.0
79,108033502,1/26/2017 11:45,0,Congestion ,105,3000,0.3,8,27.0,29.0,27.0
80,108033502,1/26/2017 11:46,0,Congestion ,105,2880,0.3,8,27.0,29.0,27.0
81,108033502,1/26/2017 11:47,0,Congestion ,105,2880,0.4,8,27.0,29.0,27.0
82,108033502,1/26/2017 11:48,0,Congestion ,105,2820,0.4,8,27.0,29.0,27.0
83,108033502,1/26/2017 11:49,0,Congestion ,105,2820,0.4,8,27.0,29.0,27.0
84,108033502,1/26/2017 11:50,0,Congestion ,105,2820,0.4,8,27.0,29.0,27.0
85,108033502,1/26/2017 11:51,0,Congestion ,105,2940,0.4,8,27.0,29.0,27.0
86,108033502,1/26/2017 11:52,0,Congestion ,105,3000,0.4,8,27.0,29.0,27.0
87,108033502,1/26/2017 11:53,0,Congestion ,105,2940,0.4,8,27.0,29.0,27.0
88,108033502,1/26/2017 11:54,0,Congestion ,105,2880,0.4,8,27.0,29.0,27.0
89,108033502,1/26/2017 11:55,0,Congestion ,105,2880,0.4,7,27.0,29.0,27.0
90,108033502,1/26/2017 11:56,0,Congestion ,105,3000,0.4,8,27.0,29.0,27.0
91,108033502,1/26/2017 11:57,0,Congestion ,105,3000,0.4,8,27.0,29.0,27.0
92,108033502,1/26/2017 11:58,0,Congestion ,105,3000,0.3,8,27.0,29.0,27.0
93,108033502,1/26/2017 11:59,0,Congestion ,105,3000,0.4,8,27.0,29.0,27.0
94,108033502,1/26/2017 12:00,0,Congestion ,105,3000,0.4,8,27.0,29.0,27.0
95,108033502,1/26/2017 12:01,0,Congestion ,105,3000,0.3,8,27.0,29.0,27.0
96,108033502,1/26/2017 12:02,0,Congestion ,105,3000,0.3,8,27.0,29.0,27.0
97,108033502,1/26/2017 12:03,0,Congestion ,105,3000,0.4,8,27.0,29.0,27.0
98,108033502,1/26/2017 12:04,0,Congestion ,105,2940,0.4,8,27.0,29.0,27.0
99,108033502,1/26/2017 12:05,0,Congestion ,103,2880,0.4,8,27.0,29.0,28.0
100,108033502,1/26/2017 12:06,0,Congestion ,103,3060,0.4,8,27.0,29.0,28.0
101,108033502,1/26/2017 12:07,0,Congestion ,103,3120,0.3,9,27.0,29.0,28.0
102,108033502,1/26/2017 12:08,0,Congestion ,103,3180,0.3,9,27.0,29.0,28.0
103,108033502,1/26/2017 12:09,0,Congestion ,103,3060,0.4,8,27.0,29.0,28.0
104,108033502,1/26/2017 12:10,0,Congestion ,103,3060,0.4,8,27.0,29.0,28.0
105,108033502,1/26/2017 12:11,0,Congestion ,103,3060,0.4,8,27.0,29.0,28.0
106,108033502,1/26/2017 12:12,0,Congestion ,103,3060,0.4,8,27.0,29.0,28.0
