,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6
0,199002802,1/6/2017 14:14,0,Road traffic collision ,108,3840,0.4,8,28.0,32.0,29.0
1,199002802,1/6/2017 14:15,0,Road traffic collision ,108,3900,0.4,8,28.0,32.0,29.0
2,199002802,1/6/2017 14:16,0,Road traffic collision ,108,3900,0.4,8,28.0,32.0,29.0
3,199002802,1/6/2017 14:17,0,Road traffic collision ,108,3780,0.4,7,28.0,32.0,29.0
4,199002802,1/6/2017 14:18,0,Road traffic collision ,109,3720,0.4,7,28.0,32.0,29.0
5,199002802,1/6/2017 14:19,0,Road traffic collision ,109,3720,0.4,7,28.0,32.0,29.0
6,199002802,1/6/2017 14:20,0,Road traffic collision ,109,3780,0.4,7,28.0,32.0,29.0
7,199002802,1/6/2017 14:21,0,Road traffic collision ,109,3600,0.4,7,28.0,32.0,29.0
8,199002802,1/6/2017 14:22,0,Road traffic collision ,109,3600,0.4,7,28.0,32.0,29.0
9,199002802,1/6/2017 14:23,0,Road traffic collision ,109,3660,0.4,7,28.0,32.0,29.0
10,199002802,1/6/2017 14:24,0,Road traffic collision ,109,3660,0.4,7,28.0,32.0,29.0
11,199002802,1/6/2017 14:25,0,Road traffic collision ,111,3600,0.4,7,28.0,32.0,29.0
12,199002802,1/6/2017 14:26,0,Road traffic collision ,111,3540,0.4,6,28.0,32.0,29.0
13,199002802,1/6/2017 14:27,0,Road traffic collision ,111,3540,0.4,6,28.0,32.0,29.0
14,199002802,1/6/2017 14:28,0,Road traffic collision ,111,3420,0.4,6,28.0,32.0,29.0
15,199002802,1/6/2017 14:29,0,Road traffic collision ,111,3420,0.4,6,28.0,32.0,29.0
16,199002802,1/6/2017 14:30,0,Road traffic collision ,111,3420,0.4,6,28.0,32.0,29.0
17,199002802,1/6/2017 14:31,0,Road traffic collision ,111,3600,0.4,7,28.0,32.0,29.0
18,199002802,1/6/2017 14:32,0,Road traffic collision ,111,3600,0.4,7,28.0,32.0,29.0
19,199002802,1/6/2017 14:33,0,Road traffic collision ,109,3600,0.4,7,28.0,32.0,29.0
20,199002802,1/6/2017 14:34,0,Road traffic collision ,109,3720,0.4,7,28.0,32.0,29.0
21,199002802,1/6/2017 14:35,0,Road traffic collision ,109,3720,0.4,7,28.0,32.0,29.0
22,199002802,1/6/2017 14:36,0,Road traffic collision ,109,3660,0.4,7,28.0,32.0,29.0
23,199002802,1/6/2017 14:37,0,Road traffic collision ,109,3720,0.4,7,28.0,32.0,29.0
24,199002802,1/6/2017 14:38,0,Road traffic collision ,108,3660,0.4,7,28.0,32.0,29.0
25,199002802,1/6/2017 14:39,0,Road traffic collision ,108,3660,0.4,7,28.0,32.0,29.0
26,199002802,1/6/2017 14:40,0,Road traffic collision ,108,3720,0.4,7,28.0,32.0,29.0
27,199002802,1/6/2017 14:41,0,Road traffic collision ,108,3780,0.4,7,28.0,32.0,29.0
28,199002802,1/6/2017 14:42,0,Road traffic collision ,108,3840,0.4,7,28.0,32.0,29.0
29,199002802,1/6/2017 14:43,0,Road traffic collision ,106,3900,0.4,8,29.0,32.0,29.0
30,199002802,1/6/2017 14:44,0,Road traffic collision ,106,3900,0.4,8,29.0,32.0,29.0
31,199002802,1/6/2017 14:45,0,Road traffic collision ,106,3900,0.4,8,29.0,32.0,29.0
32,199002802,1/6/2017 14:46,0,Road traffic collision ,106,4020,0.4,8,29.0,32.0,29.0
33,199002802,1/6/2017 14:47,0,Road traffic collision ,106,4020,0.4,8,29.0,32.0,29.0
34,199002802,1/6/2017 14:48,0,Road traffic collision ,106,4080,0.4,8,29.0,32.0,29.0
35,199002802,1/6/2017 14:49,0,Road traffic collision ,106,3960,0.4,8,29.0,32.0,29.0
36,199002802,1/6/2017 14:50,0,Road traffic collision ,106,4020,0.4,8,29.0,32.0,28.0
37,199002802,1/6/2017 14:51,0,Road traffic collision ,106,4020,0.4,8,29.0,32.0,28.0
38,199002802,1/6/2017 14:52,0,Road traffic collision ,106,4140,0.3,8,29.0,32.0,28.0
39,199002802,1/6/2017 14:53,0,Road traffic collision ,106,4140,0.3,8,29.0,32.0,28.0
40,199002802,1/6/2017 14:54,0,Road traffic collision ,106,4140,0.3,8,29.0,32.0,28.0
41,199002802,1/6/2017 14:55,0,Road traffic collision ,105,4200,0.3,9,29.0,32.0,29.0
42,199002802,1/6/2017 14:56,0,Road traffic collision ,106,4200,0.3,8,29.0,32.0,29.0
43,199002802,1/6/2017 14:57,0,Road traffic collision ,106,4140,0.3,8,29.0,32.0,29.0
44,199002802,1/6/2017 14:58,0,Road traffic collision ,106,4140,0.3,8,29.0,32.0,29.0
45,199002802,1/6/2017 14:59,0,Road traffic collision ,106,4080,0.3,8,29.0,32.0,29.0
46,199002802,1/6/2017 15:00,0,Road traffic collision ,106,4080,0.4,8,29.0,32.0,29.0
47,199002802,1/6/2017 15:01,0,Road traffic collision ,106,3960,0.4,8,29.0,32.0,29.0
48,199002802,1/6/2017 15:02,0,Road traffic collision ,106,3900,0.4,8,29.0,32.0,29.0
49,199002802,1/6/2017 15:03,0,Road traffic collision ,106,3840,0.4,8,29.0,32.0,29.0
50,199002802,1/6/2017 15:04,0,Road traffic collision ,106,3840,0.4,8,29.0,32.0,29.0
51,199002802,1/6/2017 15:05,0,Road traffic collision ,106,3900,0.4,8,29.0,32.0,29.0
52,199002802,1/6/2017 15:06,0,Road traffic collision ,106,3840,0.4,8,29.0,32.0,29.0
53,199002802,1/6/2017 15:07,0,Road traffic collision ,106,3780,0.4,8,29.0,32.0,29.0
54,199002802,1/6/2017 15:08,0,Road traffic collision ,106,3720,0.4,7,29.0,32.0,29.0
55,199002802,1/6/2017 15:09,0,Road traffic collision ,106,3660,0.4,7,29.0,32.0,29.0
56,199002802,1/6/2017 15:10,0,Road traffic collision ,106,3660,0.4,8,29.0,32.0,29.0
57,199002802,1/6/2017 15:11,0,Road traffic collision ,106,3660,0.4,7,29.0,32.0,29.0
58,199002802,1/6/2017 15:12,0,Road traffic collision ,106,3600,0.4,7,29.0,32.0,29.0
59,199002802,1/6/2017 15:13,0,Road traffic collision ,106,3600,0.4,7,29.0,32.0,29.0
60,199002802,1/6/2017 15:14,0,Road traffic collision ,106,3600,0.4,7,29.0,32.0,29.0
61,199002802,1/6/2017 15:15,0,Road traffic collision ,106,3660,0.4,7,29.0,32.0,29.0
62,199002802,1/6/2017 15:16,0,Road traffic collision ,106,3720,0.4,7,29.0,32.0,29.0
63,199002802,1/6/2017 15:17,0,Road traffic collision ,106,3780,0.4,7,29.0,32.0,29.0
64,199002802,1/6/2017 15:18,0,Road traffic collision ,106,3780,0.4,7,29.0,32.0,29.0
65,199002802,1/6/2017 15:19,0,Road traffic collision ,106,3720,0.4,7,29.0,32.0,29.0
66,199002802,1/6/2017 15:20,0,Road traffic collision ,106,3840,0.4,8,29.0,32.0,29.0
67,199002802,1/6/2017 15:21,0,Road traffic collision ,106,4020,0.4,8,29.0,32.0,29.0
68,199002802,1/6/2017 15:22,0,Road traffic collision ,106,4020,0.4,8,29.0,32.0,29.0
