,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6
0,104034201,1/30/2017 4:05,0,Congestion ,97,720,1.7,2,24.0,24.0,24.0
1,104034201,1/30/2017 4:06,0,Congestion ,97,720,1.6,2,24.0,24.0,24.0
2,104034201,1/30/2017 4:07,0,Congestion ,98,720,1.6,2,24.0,24.0,24.0
3,104034201,1/30/2017 4:08,0,Congestion ,98,720,1.6,2,24.0,24.0,24.0
4,104034201,1/30/2017 4:09,0,Congestion ,98,720,1.6,2,24.0,24.0,24.0
5,104034201,1/30/2017 4:10,0,Congestion ,98,720,1.6,2,24.0,24.0,25.0
6,104034201,1/30/2017 4:11,0,Congestion ,98,720,1.6,2,24.0,24.0,25.0
7,104034201,1/30/2017 4:12,0,Congestion ,98,720,1.6,2,24.0,24.0,25.0
8,104034201,1/30/2017 4:13,0,Congestion ,98,720,1.6,2,24.0,24.0,25.0
9,104034201,1/30/2017 4:14,0,Congestion ,98,720,1.6,2,24.0,24.0,25.0
10,104034201,1/30/2017 4:15,0,Congestion ,98,720,1.6,2,24.0,24.0,24.0
11,104034201,1/30/2017 4:16,0,Congestion ,98,720,1.5,2,24.0,24.0,24.0
12,104034201,1/30/2017 4:17,0,Congestion ,98,720,1.5,2,24.0,24.0,24.0
13,104034201,1/30/2017 4:18,0,Congestion ,98,780,1.5,2,24.0,24.0,24.0
14,104034201,1/30/2017 4:19,0,Congestion ,98,780,1.5,2,24.0,24.0,24.0
15,104034201,1/30/2017 4:20,0,Congestion ,98,840,1.5,2,24.0,24.0,24.0
16,104034201,1/30/2017 4:21,0,Congestion ,98,840,1.5,2,24.0,24.0,24.0
17,104034201,1/30/2017 4:22,0,Congestion ,98,900,1.5,2,24.0,24.0,24.0
18,104034201,1/30/2017 4:23,0,Congestion ,98,840,1.5,2,24.0,24.0,24.0
19,104034201,1/30/2017 4:24,0,Congestion ,98,840,1.5,2,24.0,24.0,24.0
20,104034201,1/30/2017 4:25,0,Congestion ,98,780,1.5,2,24.0,24.0,24.0
21,104034201,1/30/2017 4:26,0,Congestion ,98,840,1.5,2,24.0,24.0,24.0
22,104034201,1/30/2017 4:27,0,Congestion ,98,840,1.5,2,24.0,24.0,24.0
23,104034201,1/30/2017 4:28,0,Congestion ,98,900,1.4,2,24.0,24.0,24.0
24,104034201,1/30/2017 4:29,0,Congestion ,98,900,1.5,2,24.0,24.0,24.0
25,104034201,1/30/2017 4:30,0,Congestion ,98,900,1.4,2,24.0,24.0,24.0
26,104034201,1/30/2017 4:31,0,Congestion ,98,900,1.5,2,24.0,24.0,24.0
27,104034201,1/30/2017 4:32,0,Congestion ,98,960,1.4,2,24.0,24.0,24.0
28,104034201,1/30/2017 4:33,0,Congestion ,100,1020,1.3,2,23.0,24.0,24.0
29,104034201,1/30/2017 4:34,0,Congestion ,100,1020,1.3,2,23.0,24.0,24.0
30,104034201,1/30/2017 4:35,0,Congestion ,100,1020,1.4,2,23.0,24.0,23.0
31,104034201,1/30/2017 4:36,0,Congestion ,100,1020,1.3,2,23.0,24.0,23.0
32,104034201,1/30/2017 4:37,0,Congestion ,100,1020,1.3,2,23.0,24.0,23.0
33,104034201,1/30/2017 4:38,0,Congestion ,100,1080,1.3,2,23.0,24.0,23.0
34,104034201,1/30/2017 4:39,0,Congestion ,98,1080,1.3,2,24.0,24.0,23.0
35,104034201,1/30/2017 4:40,0,Congestion ,98,1080,1.2,3,24.0,24.0,23.0
36,104034201,1/30/2017 4:41,0,Congestion ,97,1260,1.0,3,24.0,24.0,24.0
37,104034201,1/30/2017 4:42,0,Congestion ,98,1260,1.0,3,24.0,24.0,23.0
38,104034201,1/30/2017 4:43,0,Congestion ,98,1320,1.0,3,24.0,24.0,23.0
39,104034201,1/30/2017 4:44,0,Congestion ,97,1440,0.9,3,24.0,24.0,24.0
40,104034201,1/30/2017 4:45,0,Congestion ,98,1440,0.9,3,24.0,24.0,23.0
41,104034201,1/30/2017 4:46,0,Congestion ,98,1380,0.9,3,24.0,24.0,23.0
42,104034201,1/30/2017 4:47,0,Congestion ,98,1380,0.9,3,24.0,24.0,23.0
43,104034201,1/30/2017 4:48,0,Congestion ,98,1380,1.0,3,24.0,24.0,23.0
44,104034201,1/30/2017 4:49,0,Congestion ,98,1440,0.9,3,24.0,24.0,23.0
45,104034201,1/30/2017 4:50,0,Congestion ,98,1500,1.0,3,24.0,24.0,23.0
46,104034201,1/30/2017 4:51,0,Congestion ,98,1500,1.0,3,24.0,24.0,23.0
47,104034201,1/30/2017 4:52,0,Congestion ,98,1500,0.9,3,24.0,24.0,23.0
48,104034201,1/30/2017 4:53,0,Congestion ,100,1620,0.9,4,23.0,24.0,23.0
49,104034201,1/30/2017 4:54,0,Congestion ,100,1560,0.9,3,23.0,24.0,23.0
50,104034201,1/30/2017 4:55,0,Congestion ,100,1500,0.9,3,23.0,24.0,23.0
51,104034201,1/30/2017 4:56,0,Congestion ,100,1620,0.9,4,23.0,24.0,23.0
52,104034201,1/30/2017 4:57,0,Congestion ,100,1560,0.9,4,23.0,24.0,23.0
53,104034201,1/30/2017 4:58,0,Congestion ,100,1620,0.9,4,23.0,24.0,23.0
54,104034201,1/30/2017 4:59,0,Congestion ,100,1680,0.9,4,23.0,24.0,23.0
55,104034201,1/30/2017 5:00,0,Congestion ,98,1740,0.8,4,24.0,24.0,23.0
56,104034201,1/30/2017 5:01,0,Congestion ,98,1740,0.8,4,24.0,24.0,23.0
57,104034201,1/30/2017 5:02,0,Congestion ,98,1740,0.8,4,24.0,24.0,23.0
58,104034201,1/30/2017 5:03,0,Congestion ,98,1860,0.8,4,24.0,24.0,23.0
59,104034201,1/30/2017 5:04,0,Congestion ,98,1920,0.8,5,24.0,24.0,23.0
60,104034201,1/30/2017 5:05,0,Congestion ,97,1920,0.7,5,24.0,24.0,24.0
61,104034201,1/30/2017 5:06,0,Congestion ,97,1980,0.7,5,24.0,24.0,24.0
62,104034201,1/30/2017 5:07,0,Congestion ,97,2040,0.7,5,24.0,24.0,24.0
63,104034201,1/30/2017 5:08,0,Congestion ,97,2040,0.7,5,24.0,24.0,24.0
64,104034201,1/30/2017 5:09,0,Congestion ,97,2100,0.7,5,24.0,24.0,24.0
65,104034201,1/30/2017 5:10,0,Congestion ,97,2040,0.7,5,24.0,24.0,24.0
66,104034201,1/30/2017 5:11,0,Congestion ,97,2100,0.7,5,24.0,24.0,24.0
67,104034201,1/30/2017 5:12,0,Congestion ,95,2160,0.7,5,25.0,24.0,23.0
68,104034201,1/30/2017 5:13,0,Congestion ,97,2280,0.7,6,24.0,24.0,24.0
69,104034201,1/30/2017 5:14,0,Congestion ,97,2280,0.7,6,24.0,24.0,24.0
70,104034201,1/30/2017 5:15,0,Congestion ,97,2400,0.6,6,24.0,24.0,24.0
71,104034201,1/30/2017 5:16,0,Congestion ,97,2460,0.6,6,24.0,24.0,24.0
72,104034201,1/30/2017 5:17,0,Congestion ,97,2580,0.6,6,24.0,24.0,24.0
73,104034201,1/30/2017 5:18,0,Congestion ,97,2580,0.6,6,24.0,24.0,24.0
74,104034201,1/30/2017 5:19,0,Congestion ,97,2580,0.6,6,24.0,24.0,24.0
75,104034201,1/30/2017 5:20,0,Congestion ,97,2580,0.6,6,24.0,24.0,24.0
76,104034201,1/30/2017 5:21,0,Congestion ,97,2700,0.6,6,24.0,24.0,24.0
77,104034201,1/30/2017 5:22,0,Congestion ,97,2700,0.6,6,24.0,24.0,24.0
78,104034201,1/30/2017 5:23,0,Congestion ,97,2760,0.6,6,24.0,24.0,24.0
79,104034201,1/30/2017 5:24,0,Congestion ,95,2820,0.6,7,25.0,24.0,24.0
80,104034201,1/30/2017 5:25,0,Congestion ,95,2880,0.5,6,25.0,24.0,24.0
81,104034201,1/30/2017 5:26,0,Congestion ,97,2820,0.6,6,24.0,24.0,24.0
82,104034201,1/30/2017 5:27,0,Congestion ,95,3000,0.5,7,25.0,24.0,24.0
83,104034201,1/30/2017 5:28,0,Congestion ,95,3000,0.5,7,25.0,24.0,24.0
84,104034201,1/30/2017 5:29,0,Congestion ,95,2880,0.6,6,25.0,24.0,24.0
85,104034201,1/30/2017 5:30,0,Congestion ,95,2940,0.5,6,25.0,24.0,25.0
86,104034201,1/30/2017 5:31,0,Congestion ,95,3000,0.5,7,25.0,24.0,25.0
87,104034201,1/30/2017 5:32,0,Congestion ,95,3060,0.5,7,25.0,24.0,25.0
88,104034201,1/30/2017 5:33,0,Congestion ,95,3240,0.5,7,25.0,24.0,25.0
89,104034201,1/30/2017 5:34,0,Congestion ,95,3240,0.5,7,25.0,24.0,25.0
90,104034201,1/30/2017 5:35,0,Congestion ,95,3480,0.5,8,25.0,24.0,26.0
91,104034201,1/30/2017 5:36,0,Congestion ,95,3540,0.4,8,25.0,24.0,26.0
