,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,108024702,1/30/2017 16:00,0,Congestion ,106,3120,0.4,8,24.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:01,0,Congestion ,105,3180,0.4,8,24.0,26.0,24.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:02,0,Congestion ,103,3180,0.4,8,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:03,0,Congestion ,104,3240,0.3,8,24.0,26.0,24.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:04,0,Congestion ,102,3300,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:05,0,Congestion ,102,3480,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:06,0,Congestion ,100,3480,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:07,0,Congestion ,102,3420,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:08,0,Congestion ,102,3480,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:09,0,Congestion ,102,3480,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:10,0,Congestion ,100,3600,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:11,0,Congestion ,100,3600,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:12,0,Congestion ,100,3780,0.3,10,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:13,0,Congestion ,100,3900,0.3,10,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:14,0,Congestion ,100,3960,0.2,10,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:15,0,Congestion ,100,3960,0.2,11,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:16,0,Congestion ,100,4020,0.2,10,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:17,0,Congestion ,100,4080,0.2,11,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:18,0,Congestion ,99,4080,0.2,11,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:19,0,Congestion ,99,4020,0.2,10,25.0,26.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:20,0,Congestion ,99,4020,0.2,11,25.0,26.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:21,0,Congestion ,99,3960,0.3,10,25.0,26.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:22,0,Congestion ,99,3900,0.3,10,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:23,0,Congestion ,99,3780,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:24,0,Congestion ,99,3780,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:25,0,Congestion ,99,3780,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:26,0,Congestion ,100,3660,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:27,0,Congestion ,100,3660,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:28,0,Congestion ,100,3780,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:29,0,Congestion ,100,3720,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:30,0,Congestion ,99,3720,0.3,10,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:31,0,Congestion ,100,3720,0.3,9,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:32,0,Congestion ,100,3900,0.3,10,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:33,0,Congestion ,100,3900,0.3,10,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:34,0,Congestion ,100,3900,0.2,10,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:35,0,Congestion ,100,3960,0.3,10,25.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:36,0,Congestion ,99,4080,0.2,10,25.0,26.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:37,0,Congestion ,99,4140,0.2,11,25.0,26.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:38,0,Congestion ,97,4200,0.2,11,26.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:39,0,Congestion ,97,4320,0.2,11,26.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:40,0,Congestion ,97,4260,0.2,11,26.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:41,0,Congestion ,97,4140,0.2,11,26.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:42,0,Congestion ,97,4020,0.2,11,26.0,27.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:43,0,Congestion ,99,3960,0.3,10,25.0,26.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:44,0,Congestion ,98,3960,0.3,10,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:45,0,Congestion ,98,3900,0.3,10,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:46,0,Congestion ,98,3960,0.3,10,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:47,0,Congestion ,96,4020,0.3,10,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:48,0,Congestion ,96,4020,0.2,11,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:49,0,Congestion ,96,4080,0.2,11,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:50,0,Congestion ,96,3960,0.2,10,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:51,0,Congestion ,97,3960,0.2,10,26.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:52,0,Congestion ,97,3900,0.2,10,26.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:53,0,Congestion ,97,4020,0.2,10,26.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:54,0,Congestion ,97,4080,0.2,10,26.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:55,0,Congestion ,97,4140,0.2,11,26.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:56,0,Congestion ,97,4200,0.2,11,26.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:57,0,Congestion ,97,4200,0.2,11,26.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:58,0,Congestion ,98,4260,0.2,11,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 16:59,0,Congestion ,98,4260,0.2,11,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:00,0,Congestion ,98,4260,0.2,11,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:01,0,Congestion ,98,4200,0.2,11,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:02,0,Congestion ,98,4260,0.2,11,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:03,0,Congestion ,100,4260,0.2,11,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:04,0,Congestion ,100,4200,0.2,11,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:05,0,Congestion ,100,4080,0.2,10,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:06,0,Congestion ,100,4020,0.2,10,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:07,0,Congestion ,100,4020,0.2,10,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:08,0,Congestion ,100,4020,0.2,10,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:09,0,Congestion ,101,3960,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:10,0,Congestion ,101,3900,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:11,0,Congestion ,101,3900,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:12,0,Congestion ,101,3900,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:13,0,Congestion ,101,3900,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:14,0,Congestion ,101,3840,0.3,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:15,0,Congestion ,103,3840,0.3,10,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:16,0,Congestion ,103,3780,0.3,10,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:17,0,Congestion ,103,3780,0.3,9,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:18,0,Congestion ,103,3780,0.3,9,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:19,0,Congestion ,103,3840,0.3,9,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:20,0,Congestion ,103,3780,0.3,9,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:21,0,Congestion ,103,3900,0.2,10,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:22,0,Congestion ,102,3960,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:23,0,Congestion ,101,4020,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:24,0,Congestion ,102,3960,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:25,0,Congestion ,102,3900,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:26,0,Congestion ,102,3900,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
