,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,427,428.0,761.0,8.166322956038308e+17,M25 anti-clockwise between J5 and J4 | Anti-Clockwise | Road Works,2017-01-04T13:08:06.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work
0,428,429.0,762.0,8.166332889744302e+17,Our Travel News: M25 anti-clockwise between J5 and J4 | Anti-Clockwise | Road Works https://t.co/GW0ItnUz5S #travel,2017-01-04T13:12:03.000Z,66633423.0,The Sameday Company,Multi Award Winning B2B Courier Service.,907.0,0.0,work
0,430,432.0,766.0,8.166333193789809e+17,South East Traffic M25 anti-clockwise between J5 and J4 | Anti-Clockwise | Road Works https://t.co/vgqrRSKDJd Drive Safe All,2017-01-04T13:12:10.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work
0,432,435.0,770.0,8.166341794712945e+17,M25 anti-clockwise between J5 and J4 | Anti-Clockwise | Road Works https://t.co/YfzdIRzMaP,2017-01-04T13:15:35.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work
0,471,476.0,858.0,8.16760369872044e+17,#M25 anti-clockwise between J5 and J4 | Anti-Clockwise | Road Works | Kent https://t.co/RXb21qD9Dm #uktraffic,2017-01-04T21:37:01.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work
0,1534,1544.0,2647.0,8.196146930609193e+17,#M25 anti-clockwise between J5 and J4 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-12T18:39:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full
0,1676,1686.0,2935.0,8.196835562806354e+17,#M25 anti-clockwise between J5 and J4 | Anti-Clockwise | Road Works | Kent https://t.co/RXb21qD9Dm #uktraffic,2017-01-12T23:12:43.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work
0,4406,4418.0,7420.0,8.238490958653727e+17,M25 anti-clockwise between J5 and J4 | Anti-Clockwise | Road Works,2017-01-24T11:05:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work
0,4410,4422.0,7426.0,8.23852632540201e+17,South East Traffic M25 anti-clockwise between J5 and J4 | Anti-Clockwise | Road Works https://t.co/ftwULh45lZ Drive Safe All,2017-01-24T11:19:08.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work
0,4411,4423.0,7428.0,8.238532492203131e+17,M25 anti-clockwise between J5 and J4 | Anti-Clockwise | Road Works https://t.co/FAGBLCfQ3I,2017-01-24T11:21:35.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work
