,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,heavy
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,heavy
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,work
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges full
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,collision
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,collision
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,collision
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,collision
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,heavy
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges full
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges full
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges full
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,work
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,heavy
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges full
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges full
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,heavy
0,33,33.0,87.0,8.155921786091684e+17,#M25 anti-clockwise between J10 and J9 - Flooding - Full details at https://t.co/LwI3prBa31,2017-01-01T16:15:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges
