,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,2045,2055.0,3582.0,8.206059885333135e+17,TRAVEL One lane closed and slow traffic due to broken down car and recovery on #M25 clockwise between J31 West Thurrock and J1A Swanscombe.,2017-01-15T12:18:08.000Z,51007627.0,Heart Essex,Turn up the feel good across Essex with Jamie Theakston and Amanda Holden at breakfast and Hannah Clarkson getting you home!,37996.0,1.0,down clos broken slow
