,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,806,812.0,1417.0,8.173939348298179e+17,M25 Clockwise - Slow moving traffic between J29 (A127) and the QE2 Bridge. Delays not helped by an earlier breakdown.,2017-01-06T15:34:35.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0,slow breakdown delay
0,913,920.0,1558.0,8.17444724684587e+17,CLEARED-M25 Clockwise - Earlier delays between J29 (A127) and the QE2 Bridge.,2017-01-06T18:56:24.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0,delay
0,5730,5751.0,9677.0,8.26129692763775e+17,TRAVEL: M25 Clockwise – Slow moving traffic between J29 (A127) and the QE2 Bridge #HeartNews,2017-01-30T18:07:22.000Z,2425670234.0,Essex News,We’ve moved. You can still find the latest news for Essex here @HeartNewsEast,7033.0,0.0,slow
0,5743,5764.0,9695.0,8.261353462325821e+17,CLEARED-M25 Clockwise – Slow moving traffic between J29 (A127) and the QE2 Bridge.,2017-01-30T18:29:50.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0,slow
