,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,2704,2714,4645,8.22E+17,#M25 - MINOR - Hertfordshire - Anti-Clockwise - Congestion - Between J21 for M1 Hertfordshire and J19 for A41 Chandler's Cross,2017-01-18T06:49:13.000Z,8.12E+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,0,conges
0,3724,3735,6421,8.23E+17,#M25 anti-clockwise between J20 and J19 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/FVDXuGcIcP #east #uktraffic,2017-01-21T22:18:29.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,0,work
0,4624,4640,7771,8.24E+17,#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J21 for M1 Hertfordshire and J19 for A41 Chandler's Cross,2017-01-25T06:43:03.000Z,8.12E+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,0,conges
0,4685,4701,7856,8.24E+17,#M25 Heavy on M25 anticlockwise between J20 and J15 M4.,2017-01-25T09:03:58.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,0,heavy
0,4911,4929,8219,8.24E+17,"#Traffic #update M25 anti-clockwise between J20 and J19 | Anti-Clockwise | Road Works https://t.co/eKqL0pbFjK January 25, 2017",2017-01-25T22:02:03.000Z,7.22E+17,UK TRAFFIC SOLUTIONS,,11,0,work
0,5100,5119,8589,8.25E+17,Eastern Traffic M25 anti-clockwise between J20 and J19 | Anti-Clockwise | Road Works https://t.co/K8lwG9qKoN Drive Safe All,2017-01-27T08:55:17.000Z,436707362,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618,0,work
0,5291,5310,8906,8.25E+17,#M25 anti-clockwise between J20 and J19 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/MaVGHU1SOP #east #uktraffic,2017-01-28T00:02:01.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,0,work
0,5594,5614,9458,8.26E+17,#M25 Heavy on M25 anticlockwise between J19 and J15 M4.,2017-01-30T07:51:54.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,0,heavy
0,5774,5795,9763,8.26E+17,#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J21 for M1 Hertfordshire and J19 for A41 Chandler's Cross,2017-01-31T06:31:12.000Z,8.12E+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,0,conges
0,224,224,433,8.16E+17,#M25 anti-clockwise between J19 and J18 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/tGXFsdfCrk #east #uktraffic,2017-01-03T10:04:31.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,0,work
0,423,424,754,8.17E+17,#M25 anti-clockwise between J19 and J18 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/UZ0BeW8vSO #east #uktraffic,2017-01-04T12:22:22.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,0,work
0,477,482,869,8.17E+17,#M25 anti-clockwise between J19 and J18 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/AbtiJzhn2t #east #uktraffic,2017-01-04T22:37:52.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,0,work
0,1227,1237,2121,8.19E+17,#M25 anti-clockwise between J19 and J18 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-11T22:30:08.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,0,conges full
0,2173,2183,3801,8.21E+17,#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J21 for M1 Hertfordshire and J18 for A404 Rickmansworth,2017-01-16T06:40:33.000Z,8.12E+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,0,conges
0,2427,2437,4210,8.21E+17,#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J21 for M1 Hertfordshire and J18 for A404 Rickmansworth,2017-01-17T06:57:45.000Z,8.12E+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,0,conges
0,2725,2735,4678,8.22E+17,#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J20 for A41 Hertfordshire and J18 for A404 Rickmansworth,2017-01-18T07:38:37.000Z,8.12E+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,0,conges
0,3454,3464,5956,8.22E+17,#M25 anti-clockwise between J19 and J18 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-20T15:39:07.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,0,conges full
0,3700,3711,6368,8.23E+17,#M25 anti-clockwise between J19 and J18 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/UZ0BeW8vSO #east #uktraffic,2017-01-21T14:58:21.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,0,work
0,3804,3815,6566,8.23E+17,#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J21 for M1 Hertfordshire and J18 for A404 Rickmansworth,2017-01-23T06:49:08.000Z,8.12E+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,0,conges
0,4201,4213,7164,8.24E+17,#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J21 for M1 Hertfordshire and J18 for A404 Rickmansworth,2017-01-24T06:49:47.000Z,8.12E+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,0,conges
0,4936,4954,8268,8.25E+17,#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J21 for M1 Hertfordshire and J18 for A404 Rickmansworth,2017-01-26T06:35:27.000Z,8.12E+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,0,conges
0,5058,5077,8539,8.25E+17,#M25 Heavy anticlockwise between J20 and J16 M40.,2017-01-27T07:37:03.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,0,heavy
