,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,4088,4100.0,6965.0,8.235695854797783e+17,"TRAFFIC UPDATE
M25 clockwise entry slip at junction J26  : Abandoned vehicle Exp to clear between 17:45 and 18:00 https://t.co/SuPifS3GQl https://t.co/vaQSuEcT4m",2017-01-23T16:34:25.000Z,7.583545393889935e+17,Mickey Gocool 🌐,Managing Director / Professional  Broadcaster at @EasthertsRadio @CheshuntRadio & @NLPI_RADIO .  Founder of North London Paranormal Investigations @NLParanormal,888.0,0.0,slip
