,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,103048502,1/8/2017 9:40,0,Congestion ,111,2460,0.5,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:41,0,Congestion ,111,2460,0.4,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:42,0,Congestion ,111,2460,0.4,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:43,0,Congestion ,111,2460,0.4,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:44,0,Congestion ,111,2460,0.5,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:45,0,Congestion ,111,2460,0.4,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:46,0,Congestion ,111,2460,0.4,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:47,0,Congestion ,111,2460,0.4,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:48,0,Congestion ,109,2460,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 9:49,0,Congestion ,111,2400,0.5,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:50,0,Congestion ,109,2460,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 9:51,0,Congestion ,109,2580,0.4,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 9:52,0,Congestion ,111,2580,0.4,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:53,0,Congestion ,111,2460,0.5,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:54,0,Congestion ,111,2460,0.4,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:55,0,Congestion ,111,2460,0.5,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:56,0,Congestion ,111,2520,0.5,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:57,0,Congestion ,109,2520,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 9:58,0,Congestion ,111,2520,0.4,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 9:59,0,Congestion ,111,2460,0.5,5,31.0,36.0,32.0,2,,0,0
0,103048502,1/8/2017 10:00,0,Congestion ,109,2460,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:01,0,Congestion ,109,2520,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:02,0,Congestion ,109,2580,0.4,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:03,0,Congestion ,109,2580,0.4,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:04,0,Congestion ,109,2460,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:05,0,Congestion ,109,2280,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:06,0,Congestion ,109,2160,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:07,0,Congestion ,109,2220,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:08,0,Congestion ,109,2160,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:09,0,Congestion ,109,2220,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:10,0,Congestion ,108,2160,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:11,0,Congestion ,108,2100,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:12,0,Congestion ,108,2100,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:13,0,Congestion ,108,2160,0.5,5,32.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:14,0,Congestion ,106,2160,0.5,5,33.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:15,0,Congestion ,106,2100,0.5,5,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:16,0,Congestion ,106,2100,0.5,5,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:17,0,Congestion ,106,2220,0.5,5,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:18,0,Congestion ,106,2280,0.5,5,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:19,0,Congestion ,105,2400,0.5,5,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:20,0,Congestion ,105,2340,0.5,5,33.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:21,0,Congestion ,105,2280,0.5,5,33.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:22,0,Congestion ,106,2220,0.5,5,33.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:23,0,Congestion ,106,2100,0.6,5,33.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:24,0,Congestion ,106,2160,0.6,5,33.0,37.0,32.0,2,,0,0
0,103048502,1/8/2017 10:25,0,Congestion ,105,2100,0.7,5,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:26,0,Congestion ,106,2040,0.7,4,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:27,0,Congestion ,106,1980,0.7,4,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:28,0,Congestion ,106,1920,0.7,4,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:29,0,Congestion ,106,1920,0.8,4,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:30,0,Congestion ,106,1920,0.8,4,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:31,0,Congestion ,106,1920,0.8,4,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:32,0,Congestion ,105,1860,0.8,4,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:33,0,Congestion ,105,1860,0.8,4,33.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:34,0,Congestion ,103,1980,0.8,4,34.0,37.0,33.0,2,,0,0
0,103048502,1/8/2017 10:35,0,Congestion ,103,1980,0.7,4,34.0,37.0,34.0,2,,0,0
0,103048502,1/8/2017 10:36,0,Congestion ,101,2040,0.7,4,34.0,36.0,33.0,2,,0,0
0,103048502,1/8/2017 10:37,0,Congestion ,100,2100,0.7,5,35.0,37.0,34.0,2,,0,0
0,103048502,1/8/2017 10:38,0,Congestion ,100,2160,0.7,5,35.0,37.0,34.0,2,,0,0
0,103048502,1/8/2017 10:39,0,Congestion ,98,2160,0.7,5,35.0,36.0,33.0,2,,0,0
0,103048502,1/8/2017 10:40,0,Congestion ,100,2160,0.6,5,35.0,37.0,36.0,2,,0,0
0,103048502,1/8/2017 10:41,0,Congestion ,98,2220,0.6,5,35.0,36.0,35.0,2,,0,0
0,103048502,1/8/2017 10:42,0,Congestion ,98,2160,0.6,5,35.0,36.0,35.0,2,,0,0
0,103048502,1/8/2017 10:43,0,Congestion ,98,2160,0.7,5,35.0,36.0,35.0,2,,0,0
0,103048502,1/8/2017 10:44,0,Congestion ,98,2220,0.6,5,35.0,36.0,35.0,2,,0,0
0,103048502,1/8/2017 10:45,0,Congestion ,98,2220,0.5,5,35.0,36.0,36.0,2,,0,0
0,103048502,1/8/2017 10:46,0,Congestion ,97,2280,0.5,5,36.0,37.0,37.0,2,,0,0
0,103048502,1/8/2017 10:47,0,Congestion ,97,2220,0.5,5,36.0,37.0,37.0,2,,0,0
0,103048502,1/8/2017 10:48,0,Congestion ,97,2160,0.6,5,36.0,37.0,37.0,2,,0,0
0,103048502,1/8/2017 10:49,0,Congestion ,97,2220,0.6,5,36.0,37.0,37.0,2,,0,0
0,103048502,1/8/2017 10:50,0,Congestion ,97,2160,0.6,5,36.0,37.0,38.0,2,,0,0
0,103048502,1/8/2017 10:51,0,Congestion ,95,2160,0.7,5,37.0,37.0,38.0,2,,0,0
0,103048502,1/8/2017 10:52,0,Congestion ,95,2160,0.7,5,37.0,37.0,38.0,2,,0,0
0,103048502,1/8/2017 10:53,0,Congestion ,95,2160,0.7,5,37.0,37.0,38.0,2,,0,0
0,103048502,1/8/2017 10:54,0,Congestion ,97,2040,0.7,5,36.0,37.0,38.0,2,,0,0
0,103048502,1/8/2017 10:55,0,Congestion ,95,2100,0.6,5,37.0,37.0,38.0,2,,0,0
0,103048502,1/8/2017 10:56,0,Congestion ,95,2160,0.6,5,37.0,37.0,38.0,2,,0,0
0,103048502,1/8/2017 10:57,0,Congestion ,95,2220,0.5,5,37.0,37.0,38.0,2,,0,0
0,103048502,1/8/2017 10:58,0,Congestion ,95,2220,0.5,5,37.0,37.0,38.0,2,,0,0
0,103048502,1/8/2017 10:59,0,Congestion ,95,2160,0.6,5,37.0,37.0,38.0,2,,0,0
0,103048502,1/8/2017 11:00,0,Congestion ,95,2040,0.6,5,37.0,37.0,39.0,2,,0,0
0,103048502,1/8/2017 11:01,0,Congestion ,95,1800,0.6,5,37.0,37.0,39.0,2,,0,0
0,103048502,1/8/2017 11:02,0,Congestion ,95,1680,0.6,5,37.0,37.0,39.0,2,,0,0
0,103048502,1/8/2017 11:03,0,Congestion ,95,1560,0.7,5,37.0,37.0,39.0,2,,0,0
0,103048502,1/8/2017 11:04,0,Congestion ,95,1500,0.7,4,37.0,37.0,39.0,2,,0,0
0,103048502,1/8/2017 11:05,0,Congestion ,95,1380,0.6,5,37.0,37.0,41.0,2,,0,0
0,103048502,1/8/2017 11:06,0,Congestion ,95,1320,1.0,4,37.0,37.0,41.0,2,,0,0
0,103048502,1/8/2017 11:07,0,Congestion ,97,1320,1.1,4,36.0,37.0,42.0,2,,0,0
