,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,199131002,1/2/2017 9:23,0,Congestion ,114,3000,0.6,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:24,0,Congestion ,114,3060,0.6,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:25,0,Congestion ,114,3060,0.5,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:26,0,Congestion ,114,3060,0.5,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:27,0,Congestion ,114,3180,0.5,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:28,0,Congestion ,114,3120,0.5,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:29,0,Congestion ,114,3120,0.5,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:30,0,Congestion ,114,3180,0.5,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:31,0,Congestion ,114,3300,0.5,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:32,0,Congestion ,114,3240,0.5,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:33,0,Congestion ,114,3300,0.5,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:34,0,Congestion ,114,3360,0.5,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:35,0,Congestion ,114,3300,0.5,5,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:36,0,Congestion ,113,3420,0.5,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:37,0,Congestion ,113,3420,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:38,0,Congestion ,113,3480,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:39,0,Congestion ,113,3600,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:40,0,Congestion ,113,3600,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:41,0,Congestion ,113,3660,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:42,0,Congestion ,113,3720,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:43,0,Congestion ,113,3780,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:44,0,Congestion ,113,3780,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:45,0,Congestion ,113,3900,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:46,0,Congestion ,113,3840,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:47,0,Congestion ,111,3960,0.4,6,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:48,0,Congestion ,111,4020,0.4,6,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:49,0,Congestion ,113,4020,0.4,7,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:50,0,Congestion ,113,4020,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:51,0,Congestion ,113,3960,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:52,0,Congestion ,113,3840,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:53,0,Congestion ,113,3840,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:54,0,Congestion ,113,3780,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:55,0,Congestion ,113,3780,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:56,0,Congestion ,113,3780,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:57,0,Congestion ,113,3780,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:58,0,Congestion ,113,3780,0.4,6,31.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 9:59,0,Congestion ,111,3840,0.4,6,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:00,0,Congestion ,111,3840,0.4,6,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:01,0,Congestion ,111,3960,0.4,6,32.0,37.0,33.0,2.0,,0.0,0.0
