,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause,class,predicted
0,8.194616545010647e+17,TRAVEL Heavy traffic due to earlier broken down vehicle on M25 clockwise between Cobham Services and J10 A3 (Wisley Interchange).,2017-01-12T08:30:57.000Z,67332739.0,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807.0,1.0,heavy broken down,0,0.0
1,8.194616545807565e+17,TRAVEL Heavy traffic due to earlier broken down vehicle on M25 clockwise between Cobham Services and J10 A3 (Wisley Interchange).,2017-01-12T08:30:57.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0,heavy broken down,0,0.0
2,8.212506867887145e+17,#M25 - MINOR - Surrey Clockwise - Congestion - Between Cobham Services Surrey and J10 for A3 Surrey,2017-01-17T06:59:56.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,conges,0,0.0
3,8.212519262097408e+17,TRAVEL: Queueing traffic on M25 clockwise between Cobham Services and J10 A3 (Wisley Interchange). https://t.co/RmhHfOOVss,2017-01-17T07:04:51.000Z,23930762.0,Greatest Hits Radio Surrey & East Hampshire,The biggest songs of the 70s 80s and 90s played by presenters you know and love. Listen on your radio mobile or on your smart speaker.,62108.0,0.0,queu,0,0.0
4,8.21252907643392e+17,#M25 Queueing clockwise between Cobham Services and J10 A3 (Wisley Interchange).,2017-01-17T07:08:45.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,queu,0,0.0
5,8.23790454256894e+17,#A3 Slow heavier than normal Northbound between Ockham Park and M25 J10 Wisley Heavy M25 clockwise which might be having an affect on the A3,2017-01-24T07:12:04.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,heavy slow heavi,0,0.0
